"F"	"Date"	"Hmsec"	"ID"	"Event"	"Channel"	"Dur"	"Clks"	"Freq"	"Edges"	"Reps"	"Type"	"TagID_hex"	"Mfr"	"TagID"	"feeder"	"date"	"time"	"btoRingType"	"btoID"	"species"	"pitTYPE"	"age"	"sex"	"wing"	"weight"
"D "	"2022-02-07 14:13:47"	290	"c1937 "	2928	0	101810	35	126464	699	2	1	"01103FE3B3"	NA	NA	"F03"	"07/11/2021"	"12:15"	"R"	"AJT8118"	"GT"	"R"	"3"	"F"	72	18.1
"D "	"2022-02-07 14:13:52"	140	"c1937 "	2928	0	107810	30	126208	164	1	1	"01103FE3B3"	NA	NA	"F03"	"07/11/2021"	"12:15"	"R"	"AJT8118"	"GT"	"R"	"3"	"F"	72	18.1
"D "	"2022-02-07 14:13:55"	391	"c1937 "	2928	0	7594	30	126208	130	1	1	"01103FE3B3"	NA	NA	"F03"	"07/11/2021"	"12:15"	"R"	"AJT8118"	"GT"	"R"	"3"	"F"	72	18.1
"D "	"2022-02-07 14:13:57"	414	"c1937 "	2928	0	104255	31	126208	641	1	1	"01103FE3B3"	NA	NA	"F03"	"07/11/2021"	"12:15"	"R"	"AJT8118"	"GT"	"R"	"3"	"F"	72	18.1
"D "	"2022-02-07 14:49:36"	541	"c1937 "	2928	0	108731	27	126464	136	1	1	"01103F3BED"	NA	NA	"F03"	"17/10/2021"	"10:09"	"R"	"AAJ5895"	"GT"	"R"	"3"	"M"	75	18.5
"D "	"2022-02-07 14:49:40"	716	"c1937 "	2928	0	112731	27	126464	182	1	1	"01103F3BED"	NA	NA	"F03"	"17/10/2021"	"10:09"	"R"	"AAJ5895"	"GT"	"R"	"3"	"M"	75	18.5
"D "	"2022-02-08 07:25:51"	411	"c1937 "	2937	0	25947	26	126464	130	1	1	"01103FE3B3"	NA	NA	"F03"	"07/11/2021"	"12:15"	"R"	"AJT8118"	"GT"	"R"	"3"	"F"	72	18.1
"D "	"2022-02-08 07:25:55"	412	"c1937 "	2937	0	15947	69	124928	1002	8	1	"01103FE3B3"	NA	NA	"F03"	"07/11/2021"	"12:15"	"R"	"AJT8118"	"GT"	"R"	"3"	"F"	72	18.1
"D "	"2022-02-08 07:26:07"	399	"c1937 "	2937	0	15947	45	125696	560	4	1	"01103FE3B3"	NA	NA	"F03"	"07/11/2021"	"12:15"	"R"	"AJT8118"	"GT"	"R"	"3"	"F"	72	18.1
"D "	"2022-02-08 07:26:13"	214	"c1937 "	2937	0	25947	165	125952	3030	24	1	"01103FE3B3"	NA	NA	"F03"	"07/11/2021"	"12:15"	"R"	"AJT8118"	"GT"	"R"	"3"	"F"	72	18.1
"D "	"2022-02-08 07:26:47"	166	"c1937 "	2937	0	23947	27	126208	128	1	1	"01103FE3B3"	NA	NA	"F03"	"07/11/2021"	"12:15"	"R"	"AJT8118"	"GT"	"R"	"3"	"F"	72	18.1
"D "	"2022-02-08 07:26:49"	401	"c1937 "	2937	0	17947	69	125440	1152	8	1	"01103FE3B3"	NA	NA	"F03"	"07/11/2021"	"12:15"	"R"	"AJT8118"	"GT"	"R"	"3"	"F"	72	18.1
"D "	"2022-02-08 07:27:01"	213	"c1937 "	2937	0	23947	52	126208	766	5	1	"01103FE3B3"	NA	NA	"F03"	"07/11/2021"	"12:15"	"R"	"AJT8118"	"GT"	"R"	"3"	"F"	72	18.1
"D "	"2022-02-08 07:27:10"	411	"c1937 "	2937	0	9947	154	125184	2932	22	1	"01103FE3B3"	NA	NA	"F03"	"07/11/2021"	"12:15"	"R"	"AJT8118"	"GT"	"R"	"3"	"F"	72	18.1
"D "	"2022-02-08 07:27:41"	400	"c1937 "	2937	0	27	90	125696	1428	11	1	"01103FE3B3"	NA	NA	"F03"	"07/11/2021"	"12:15"	"R"	"AJT8118"	"GT"	"R"	"3"	"F"	72	18.1
"D "	"2022-02-08 07:27:57"	410	"c1937 "	2937	0	100779	149	126464	2813	21	1	"01103FE3B3"	NA	NA	"F03"	"07/11/2021"	"12:15"	"R"	"AJT8118"	"GT"	"R"	"3"	"F"	72	18.1
"D "	"2022-02-08 07:28:27"	990	"c1937 "	2937	0	21947	119	126208	2048	16	1	"01103FE3B3"	NA	NA	"F03"	"07/11/2021"	"12:15"	"R"	"AJT8118"	"GT"	"R"	"3"	"F"	72	18.1
"D "	"2022-02-08 07:28:52"	737	"c1937 "	2937	0	23947	168	126464	3136	24	1	"01103FE3B3"	NA	NA	"F03"	"07/11/2021"	"12:15"	"R"	"AJT8118"	"GT"	"R"	"3"	"F"	72	18.1
"D "	"2022-02-08 07:29:29"	404	"c1937 "	2937	0	21947	84	125952	1284	10	1	"01103FE3B3"	NA	NA	"F03"	"07/11/2021"	"12:15"	"R"	"AJT8118"	"GT"	"R"	"3"	"F"	72	18.1
"D "	"2022-02-08 07:29:43"	314	"c1937 "	2937	0	23947	29	126208	110	1	1	"01103FE3B3"	NA	NA	"F03"	"07/11/2021"	"12:15"	"R"	"AJT8118"	"GT"	"R"	"3"	"F"	72	18.1
"D "	"2022-02-08 07:29:45"	715	"c1937 "	2937	0	17947	90	125952	1372	11	1	"01103FE3B3"	NA	NA	"F03"	"07/11/2021"	"12:15"	"R"	"AJT8118"	"GT"	"R"	"3"	"F"	72	18.1
"D "	"2022-02-08 07:30:01"	405	"c1937 "	2937	0	21947	30	125696	182	1	1	"01103FE3B3"	NA	NA	"F03"	"07/11/2021"	"12:15"	"R"	"AJT8118"	"GT"	"R"	"3"	"F"	72	18.1
"D "	"2022-02-08 07:30:03"	66	"c1937 "	2937	0	15947	96	126208	1560	12	1	"01103FE3B3"	NA	NA	"F03"	"07/11/2021"	"12:15"	"R"	"AJT8118"	"GT"	"R"	"3"	"F"	72	18.1
"D "	"2022-02-08 07:30:21"	398	"c1937 "	2937	0	15947	31	125696	130	1	1	"01103FE3B3"	NA	NA	"F03"	"07/11/2021"	"12:15"	"R"	"AJT8118"	"GT"	"R"	"3"	"F"	72	18.1
"D "	"2022-02-08 07:30:23"	378	"c1937 "	2937	0	23947	116	126464	2361	15	1	"01103FE3B3"	NA	NA	"F03"	"07/11/2021"	"12:15"	"R"	"AJT8118"	"GT"	"R"	"3"	"F"	72	18.1
"D "	"2022-02-08 07:30:48"	459	"c1937 "	2937	0	23947	32	126208	128	1	1	"01103FE3B3"	NA	NA	"F03"	"07/11/2021"	"12:15"	"R"	"AJT8118"	"GT"	"R"	"3"	"F"	72	18.1
"D "	"2022-02-08 08:20:50"	588	"c1937 "	2937	0	106779	26	125696	126	1	1	"01103FE558"	NA	NA	"F03"	"28/10/2020"	"11:05"	"R"	"Y584218"	"GT"	"R"	"4"	"M"	76	17.2
"D "	"2022-02-08 08:20:52"	398	"c1937 "	2937	0	21947	99	126720	1638	13	1	"01103FE558"	NA	NA	"F03"	"28/10/2020"	"11:05"	"R"	"Y584218"	"GT"	"R"	"4"	"M"	76	17.2
"D "	"2022-02-08 08:21:11"	13	"c1937 "	2937	0	23947	51	126464	630	5	1	"01103FE558"	NA	NA	"F03"	"28/10/2020"	"11:05"	"R"	"Y584218"	"GT"	"R"	"4"	"M"	76	17.2
"D "	"2022-02-08 08:21:19"	514	"c1937 "	2937	0	21947	39	125696	418	3	1	"01103FE558"	NA	NA	"F03"	"28/10/2020"	"11:05"	"R"	"Y584218"	"GT"	"R"	"4"	"M"	76	17.2
"D "	"2022-02-08 08:21:23"	413	"c1937 "	2937	0	21947	88	125696	1486	11	1	"01103FE558"	NA	NA	"F03"	"28/10/2020"	"11:05"	"R"	"Y584218"	"GT"	"R"	"4"	"M"	76	17.2
"D "	"2022-02-08 08:21:39"	989	"c1937 "	2937	0	21947	94	126208	1896	12	1	"01103FE558"	NA	NA	"F03"	"28/10/2020"	"11:05"	"R"	"Y584218"	"GT"	"R"	"4"	"M"	76	17.2
"D "	"2022-02-08 08:25:04"	512	"c1937 "	2937	0	23946	112	125952	1966	15	1	"01103FE558"	NA	NA	"F03"	"28/10/2020"	"11:05"	"R"	"Y584218"	"GT"	"R"	"4"	"M"	76	17.2
"D "	"2022-02-08 08:25:25"	15	"c1937 "	2937	0	23946	89	126464	1472	11	1	"01103FE558"	NA	NA	"F03"	"28/10/2020"	"11:05"	"R"	"Y584218"	"GT"	"R"	"4"	"M"	76	17.2
"D "	"2022-02-08 08:26:19"	993	"c1937 "	2937	0	107285	34	126464	276	2	1	"01103FE70C"	NA	NA	"F03"	"07/10/2020"	"11:36"	"R"	"Y584445"	"GT"	"R"	"4"	"F"	74	17
"D "	"2022-02-08 08:57:26"	402	"c1937 "	2937	0	21947	69	125952	1136	8	1	"01103FE3B3"	NA	NA	"F03"	"07/11/2021"	"12:15"	"R"	"AJT8118"	"GT"	"R"	"3"	"F"	72	18.1
"D "	"2022-02-08 08:57:37"	412	"c1937 "	2937	0	23947	105	126464	2017	14	1	"01103FE3B3"	NA	NA	"F03"	"07/11/2021"	"12:15"	"R"	"AJT8118"	"GT"	"R"	"3"	"F"	72	18.1
"D "	"2022-02-08 08:57:57"	401	"c1937 "	2937	0	21947	45	126208	518	4	1	"01103FE3B3"	NA	NA	"F03"	"07/11/2021"	"12:15"	"R"	"AJT8118"	"GT"	"R"	"3"	"F"	72	18.1
"D "	"2022-02-08 08:58:03"	412	"c1937 "	2937	0	21947	87	124928	1531	11	1	"01103FE3B3"	NA	NA	"F03"	"07/11/2021"	"12:15"	"R"	"AJT8118"	"GT"	"R"	"3"	"F"	72	18.1
"D "	"2022-02-08 08:58:19"	940	"c1937 "	2937	0	23947	52	126208	649	5	1	"01103FE3B3"	NA	NA	"F03"	"07/11/2021"	"12:15"	"R"	"AJT8118"	"GT"	"R"	"3"	"F"	72	18.1
"D "	"2022-02-08 08:58:27"	990	"c1937 "	2937	0	23947	34	126208	308	2	1	"01103FE3B3"	NA	NA	"F03"	"07/11/2021"	"12:15"	"R"	"AJT8118"	"GT"	"R"	"3"	"F"	72	18.1
"D "	"2022-02-08 08:58:33"	404	"c1937 "	2937	0	23947	64	126464	903	7	1	"01103FE3B3"	NA	NA	"F03"	"07/11/2021"	"12:15"	"R"	"AJT8118"	"GT"	"R"	"3"	"F"	72	18.1
"D "	"2022-02-08 08:58:44"	412	"c1937 "	2937	0	8805	88	125952	1426	11	1	"01103FE3B3"	NA	NA	"F03"	"07/11/2021"	"12:15"	"R"	"AJT8118"	"GT"	"R"	"3"	"F"	72	18.1
"D "	"2022-02-08 08:58:59"	411	"c1937 "	2937	0	23946	166	125696	3228	24	1	"01103FE3B3"	NA	NA	"F03"	"07/11/2021"	"12:15"	"R"	"AJT8118"	"GT"	"R"	"3"	"F"	72	18.1
"D "	"2022-02-08 08:59:33"	1014	"c1937 "	2937	0	8026	66	125952	942	7	1	"01103FE3B3"	NA	NA	"F03"	"07/11/2021"	"12:15"	"R"	"AJT8118"	"GT"	"R"	"3"	"F"	72	18.1
"D "	"2022-02-08 08:59:44"	411	"c1937 "	2937	0	23946	71	126208	1040	8	1	"01103FE3B3"	NA	NA	"F03"	"07/11/2021"	"12:15"	"R"	"AJT8118"	"GT"	"R"	"3"	"F"	72	18.1
"D "	"2022-02-08 08:59:55"	401	"c1937 "	2937	0	7955	89	125440	1430	11	1	"01103FE3B3"	NA	NA	"F03"	"07/11/2021"	"12:15"	"R"	"AJT8118"	"GT"	"R"	"3"	"F"	72	18.1
"D "	"2022-02-08 09:00:11"	164	"c1937 "	2937	0	23955	77	125440	1317	9	1	"01103FE3B3"	NA	NA	"F03"	"07/11/2021"	"12:15"	"R"	"AJT8118"	"GT"	"R"	"3"	"F"	72	18.1
"D "	"2022-02-08 09:00:25"	411	"c1937 "	2937	0	13707	30	126464	432	1	1	"01103FE3B3"	NA	NA	"F03"	"07/11/2021"	"12:15"	"R"	"AJT8118"	"GT"	"R"	"3"	"F"	72	18.1
"D "	"2022-02-08 09:00:27"	165	"c1937 "	2937	0	21947	114	126208	1948	15	1	"01103FE3B3"	NA	NA	"F03"	"07/11/2021"	"12:15"	"R"	"AJT8118"	"GT"	"R"	"3"	"F"	72	18.1
"D "	"2022-02-08 09:50:28"	509	"c1937 "	2937	0	7947	27	126208	126	1	1	"01103FE558"	NA	NA	"F03"	"28/10/2020"	"11:05"	"R"	"Y584218"	"GT"	"R"	"4"	"M"	76	17.2
"D "	"2022-02-08 09:50:29"	408	"c1937 "	2937	0	15947	93	125184	1512	12	1	"01103FE558"	NA	NA	"F03"	"28/10/2020"	"11:05"	"R"	"Y584218"	"GT"	"R"	"4"	"M"	76	17.2
"D "	"2022-02-08 09:50:47"	910	"c1937 "	2937	0	6027	172	126208	3150	25	1	"01103FE558"	NA	NA	"F03"	"28/10/2020"	"11:05"	"R"	"Y584218"	"GT"	"R"	"4"	"M"	76	17.2
"D "	"2022-02-08 09:51:24"	559	"c1937 "	2937	0	17947	208	126208	4047	31	1	"01103FE558"	NA	NA	"F03"	"28/10/2020"	"11:05"	"R"	"Y584218"	"GT"	"R"	"4"	"M"	76	17.2
"D "	"2022-02-08 09:52:11"	414	"c1937 "	2937	0	27	115	126208	1982	15	1	"01103FE558"	NA	NA	"F03"	"28/10/2020"	"11:05"	"R"	"Y584218"	"GT"	"R"	"4"	"M"	76	17.2
"D "	"2022-02-08 09:52:33"	408	"c1937 "	2937	0	15947	461	125696	9952	73	1	"01103FE558"	NA	NA	"F03"	"28/10/2020"	"11:05"	"R"	"Y584218"	"GT"	"R"	"4"	"M"	76	17.2
"D "	"2022-02-08 09:54:19"	414	"c1937 "	2937	0	15948	264	125440	5040	40	1	"01103FE558"	NA	NA	"F03"	"28/10/2020"	"11:05"	"R"	"Y584218"	"GT"	"R"	"4"	"M"	76	17.2
"D "	"2022-02-08 09:55:17"	115	"c1937 "	2937	0	68124	160	126208	3170	23	1	"01103FE558"	NA	NA	"F03"	"28/10/2020"	"11:05"	"R"	"Y584218"	"GT"	"R"	"4"	"M"	76	17.2
"D "	"2022-02-08 09:56:20"	170	"c1937 "	2937	0	4876	40	126464	390	3	1	"01103FAD4D"	NA	NA	"F03"	"19/09/2021"	"09:30"	"N"	"AAJ5883"	"BT"	"N"	"3"	""	64	11.2
"D "	"2022-02-08 09:56:25"	369	"c1937 "	2937	0	129948	28	126464	130	1	1	"01103FAD4D"	NA	NA	"F03"	"19/09/2021"	"09:30"	"N"	"AAJ5883"	"BT"	"N"	"3"	""	64	11.2
"D "	"2022-02-08 10:25:18"	887	"c1937 "	2938	0	124878	65	126208	882	7	1	"01103FE558"	NA	NA	"F03"	"28/10/2020"	"11:05"	"R"	"Y584218"	"GT"	"R"	"4"	"M"	76	17.2
"D "	"2022-02-08 10:37:20"	810	"c1937 "	2938	0	23946	57	126208	852	6	1	"01103FE3B3"	NA	NA	"F03"	"07/11/2021"	"12:15"	"R"	"AJT8118"	"GT"	"R"	"3"	"F"	72	18.1
"D "	"2022-02-08 10:40:53"	615	"c1937 "	2938	0	28	63	126464	1256	7	1	"01103FE3B3"	NA	NA	"F03"	"07/11/2021"	"12:15"	"R"	"AJT8118"	"GT"	"R"	"3"	"F"	72	18.1
"D "	"2022-02-08 10:43:24"	561	"c1937 "	2938	0	9948	27	126464	126	1	1	"01103FE558"	NA	NA	"F03"	"28/10/2020"	"11:05"	"R"	"Y584218"	"GT"	"R"	"4"	"M"	76	17.2
"D "	"2022-02-08 10:43:26"	379	"c1937 "	2938	0	17948	34	126208	252	2	1	"01103FE558"	NA	NA	"F03"	"28/10/2020"	"11:05"	"R"	"Y584218"	"GT"	"R"	"4"	"M"	76	17.2
"D "	"2022-02-08 11:36:52"	912	"c1937 "	2942	0	106782	33	126208	260	2	1	"3B00193EAD"	NA	NA	"F03"	"09/11/2021"	"11:54"	"R"	"AAJ5802"	"BT"	"A"	"3"	""	63	10.9
"D "	"2022-02-08 11:36:56"	416	"c1937 "	2942	0	120878	56	126464	859	6	1	"3B00193EAD"	NA	NA	"F03"	"09/11/2021"	"11:54"	"R"	"AAJ5802"	"BT"	"A"	"3"	""	63	10.9
"D "	"2022-02-08 11:37:05"	368	"c1937 "	2942	0	130878	27	126464	130	1	1	"3B00193EAD"	NA	NA	"F03"	"09/11/2021"	"11:54"	"R"	"AAJ5802"	"BT"	"A"	"3"	""	63	10.9
"D "	"2022-02-08 14:58:51"	187	"c1937 "	2945	0	101810	33	126208	258	2	1	"01103FE3B3"	NA	NA	"F03"	"07/11/2021"	"12:15"	"R"	"AJT8118"	"GT"	"R"	"3"	"F"	72	18.1
"D "	"2022-02-08 14:58:54"	589	"c1937 "	2945	0	100739	27	126208	128	1	1	"01103FE3B3"	NA	NA	"F03"	"07/11/2021"	"12:15"	"R"	"AJT8118"	"GT"	"R"	"3"	"F"	72	18.1
"D "	"2022-02-09 07:44:12"	760	"c1937 "	2948	0	23940	26	126208	130	1	1	"01103FE3B3"	NA	NA	"F03"	"07/11/2021"	"12:15"	"R"	"AJT8118"	"GT"	"R"	"3"	"F"	72	18.1
"D "	"2022-02-09 07:44:14"	408	"c1937 "	2948	0	23940	93	126208	1754	12	1	"01103FE3B3"	NA	NA	"F03"	"07/11/2021"	"12:15"	"R"	"AJT8118"	"GT"	"R"	"3"	"F"	72	18.1
"D "	"2022-02-09 07:44:31"	407	"c1937 "	2948	0	21940	153	126208	2750	22	1	"01103FE3B3"	NA	NA	"F03"	"07/11/2021"	"12:15"	"R"	"AJT8118"	"GT"	"R"	"3"	"F"	72	18.1
"D "	"2022-02-09 07:45:03"	363	"c1937 "	2948	0	21940	154	126464	2755	22	1	"01103FE3B3"	NA	NA	"F03"	"07/11/2021"	"12:15"	"R"	"AJT8118"	"GT"	"R"	"3"	"F"	72	18.1
"D "	"2022-02-09 07:45:36"	407	"c1937 "	2948	0	23940	27	127232	114	1	1	"01103FE3B3"	NA	NA	"F03"	"07/11/2021"	"12:15"	"R"	"AJT8118"	"GT"	"R"	"3"	"F"	72	18.1
"D "	"2022-02-09 07:45:38"	285	"c1937 "	2948	0	13941	28	126464	122	1	1	"01103FE3B3"	NA	NA	"F03"	"07/11/2021"	"12:15"	"R"	"AJT8118"	"GT"	"R"	"3"	"F"	72	18.1
"D "	"2022-02-09 07:45:40"	413	"c1937 "	2948	0	15940	76	126464	1261	9	1	"01103FE3B3"	NA	NA	"F03"	"07/11/2021"	"12:15"	"R"	"AJT8118"	"GT"	"R"	"3"	"F"	72	18.1
"D "	"2022-02-09 07:45:53"	412	"c1937 "	2948	0	17941	198	126208	3806	29	1	"01103FE3B3"	NA	NA	"F03"	"07/11/2021"	"12:15"	"R"	"AJT8118"	"GT"	"R"	"3"	"F"	72	18.1
"D "	"2022-02-09 07:46:33"	412	"c1937 "	2948	0	9941	77	126208	1127	9	1	"01103FE3B3"	NA	NA	"F03"	"07/11/2021"	"12:15"	"R"	"AJT8118"	"GT"	"R"	"3"	"F"	72	18.1
"D "	"2022-02-09 07:46:45"	889	"c1937 "	2948	0	15941	35	126464	256	2	1	"01103FE3B3"	NA	NA	"F03"	"07/11/2021"	"12:15"	"R"	"AJT8118"	"GT"	"R"	"3"	"F"	72	18.1
"D "	"2022-02-09 07:46:49"	401	"c1937 "	2948	0	23940	65	125952	912	7	1	"01103FE3B3"	NA	NA	"F03"	"07/11/2021"	"12:15"	"R"	"AJT8118"	"GT"	"R"	"3"	"F"	72	18.1
"D "	"2022-02-09 07:46:59"	338	"c1937 "	2948	0	17940	53	126208	733	5	1	"01103FE3B3"	NA	NA	"F03"	"07/11/2021"	"12:15"	"R"	"AJT8118"	"GT"	"R"	"3"	"F"	72	18.1
"D "	"2022-02-09 07:47:08"	138	"c1937 "	2948	0	15941	29	126464	128	1	1	"01103FE3B3"	NA	NA	"F03"	"07/11/2021"	"12:15"	"R"	"AJT8118"	"GT"	"R"	"3"	"F"	72	18.1
"D "	"2022-02-09 07:47:10"	370	"c1937 "	2948	0	9941	35	125952	570	2	1	"01103FE3B3"	NA	NA	"F03"	"07/11/2021"	"12:15"	"R"	"AJT8118"	"GT"	"R"	"3"	"F"	72	18.1
"D "	"2022-02-09 07:47:14"	461	"c1937 "	2948	0	23940	30	126208	128	1	1	"01103FE3B3"	NA	NA	"F03"	"07/11/2021"	"12:15"	"R"	"AJT8118"	"GT"	"R"	"3"	"F"	72	18.1
"D "	"2022-02-09 07:47:15"	413	"c1937 "	2948	0	9940	30	126208	128	1	1	"01103FE3B3"	NA	NA	"F03"	"07/11/2021"	"12:15"	"R"	"AJT8118"	"GT"	"R"	"3"	"F"	72	18.1
"D "	"2022-02-09 08:06:29"	401	"c1937 "	2949	0	105067	63	127232	882	7	1	"01103FE558"	NA	NA	"F03"	"28/10/2020"	"11:05"	"R"	"Y584218"	"GT"	"R"	"4"	"M"	76	17.2
"D "	"2022-02-09 08:06:39"	164	"c1937 "	2949	0	21947	153	126208	2971	22	1	"01103FE558"	NA	NA	"F03"	"28/10/2020"	"11:05"	"R"	"Y584218"	"GT"	"R"	"4"	"M"	76	17.2
"D "	"2022-02-09 08:07:11"	388	"c1937 "	2949	0	15947	27	125440	126	1	1	"01103FE558"	NA	NA	"F03"	"28/10/2020"	"11:05"	"R"	"Y584218"	"GT"	"R"	"4"	"M"	76	17.2
"D "	"2022-02-09 08:07:14"	385	"c1937 "	2949	0	15947	34	126464	252	2	1	"01103FE558"	NA	NA	"F03"	"28/10/2020"	"11:05"	"R"	"Y584218"	"GT"	"R"	"4"	"M"	76	17.2
"D "	"2022-02-09 08:09:27"	839	"c1937 "	2949	0	21947	28	126464	126	1	1	"01103FE558"	NA	NA	"F03"	"28/10/2020"	"11:05"	"R"	"Y584218"	"GT"	"R"	"4"	"M"	76	17.2
"D "	"2022-02-09 08:09:29"	511	"c1937 "	2949	0	15947	34	126208	252	2	1	"01103FE558"	NA	NA	"F03"	"28/10/2020"	"11:05"	"R"	"Y584218"	"GT"	"R"	"4"	"M"	76	17.2
"D "	"2022-02-09 08:41:28"	790	"c1937 "	2950	0	17940	28	134912	130	1	1	"01103FE3B3"	NA	NA	"F03"	"07/11/2021"	"12:15"	"R"	"AJT8118"	"GT"	"R"	"3"	"F"	72	18.1
"D "	"2022-02-09 08:41:31"	409	"c1937 "	2950	0	9941	63	134144	908	7	1	"01103FE3B3"	NA	NA	"F03"	"07/11/2021"	"12:15"	"R"	"AJT8118"	"GT"	"R"	"3"	"F"	72	18.1
"D "	"2022-02-09 08:41:41"	1010	"c1937 "	2950	0	17941	122	126464	2311	17	1	"01103FE3B3"	NA	NA	"F03"	"07/11/2021"	"12:15"	"R"	"AJT8118"	"GT"	"R"	"3"	"F"	72	18.1
"D "	"2022-02-09 08:42:06"	408	"c1937 "	2950	0	9941	81	126208	1602	10	1	"01103FE3B3"	NA	NA	"F03"	"07/11/2021"	"12:15"	"R"	"AJT8118"	"GT"	"R"	"3"	"F"	72	18.1
"D "	"2022-02-09 08:42:21"	737	"c1937 "	2950	0	23941	202	125952	4085	30	1	"01103FE3B3"	NA	NA	"F03"	"07/11/2021"	"12:15"	"R"	"AJT8118"	"GT"	"R"	"3"	"F"	72	18.1
"D "	"2022-02-09 08:43:04"	413	"c1937 "	2950	0	9940	100	125952	1690	13	1	"01103FE3B3"	NA	NA	"F03"	"07/11/2021"	"12:15"	"R"	"AJT8118"	"GT"	"R"	"3"	"F"	72	18.1
"D "	"2022-02-09 08:43:23"	402	"c1937 "	2950	0	9940	165	125440	3118	24	1	"01103FE3B3"	NA	NA	"F03"	"07/11/2021"	"12:15"	"R"	"AJT8118"	"GT"	"R"	"3"	"F"	72	18.1
"D "	"2022-02-09 08:43:57"	165	"c1937 "	2950	0	21947	52	126208	646	5	1	"01103FE3B3"	NA	NA	"F03"	"07/11/2021"	"12:15"	"R"	"AJT8118"	"GT"	"R"	"3"	"F"	72	18.1
"D "	"2022-02-09 08:44:05"	887	"c1937 "	2950	0	8027	34	126208	274	2	1	"01103FE3B3"	NA	NA	"F03"	"07/11/2021"	"12:15"	"R"	"AJT8118"	"GT"	"R"	"3"	"F"	72	18.1
"D "	"2022-02-09 08:44:09"	402	"c1937 "	2950	0	15947	28	126720	130	1	1	"01103FE3B3"	NA	NA	"F03"	"07/11/2021"	"12:15"	"R"	"AJT8118"	"GT"	"R"	"3"	"F"	72	18.1
"D "	"2022-02-09 08:44:11"	561	"c1937 "	2950	0	23947	89	126208	1428	11	1	"01103FE3B3"	NA	NA	"F03"	"07/11/2021"	"12:15"	"R"	"AJT8118"	"GT"	"R"	"3"	"F"	72	18.1
"D "	"2022-02-09 08:44:29"	265	"c1937 "	2950	0	106779	29	126208	128	1	1	"01103FE3B3"	NA	NA	"F03"	"07/11/2021"	"12:15"	"R"	"AJT8118"	"GT"	"R"	"3"	"F"	72	18.1
"D "	"2022-02-09 08:44:33"	412	"c1937 "	2950	0	21947	65	127232	910	7	1	"01103FE3B3"	NA	NA	"F03"	"07/11/2021"	"12:15"	"R"	"AJT8118"	"GT"	"R"	"3"	"F"	72	18.1
"D "	"2022-02-09 08:44:43"	407	"c1937 "	2950	0	68123	65	126720	910	7	1	"01103FE3B3"	NA	NA	"F03"	"07/11/2021"	"12:15"	"R"	"AJT8118"	"GT"	"R"	"3"	"F"	72	18.1
"D "	"2022-02-09 08:44:53"	613	"c1937 "	2950	0	21947	72	126208	1040	8	1	"01103FE3B3"	NA	NA	"F03"	"07/11/2021"	"12:15"	"R"	"AJT8118"	"GT"	"R"	"3"	"F"	72	18.1
"D "	"2022-02-09 08:45:06"	215	"c1937 "	2950	0	23946	36	126464	246	2	1	"01103FE3B3"	NA	NA	"F03"	"07/11/2021"	"12:15"	"R"	"AJT8118"	"GT"	"R"	"3"	"F"	72	18.1
"D "	"2022-02-09 08:45:11"	538	"c1937 "	2950	0	17946	37	126208	256	2	1	"01103FE3B3"	NA	NA	"F03"	"07/11/2021"	"12:15"	"R"	"AJT8118"	"GT"	"R"	"3"	"F"	72	18.1
"D "	"2022-02-09 09:08:32"	461	"c1937 "	2950	0	129946	109	141568	1863	14	1	"01103FE558"	NA	NA	"F03"	"28/10/2020"	"11:05"	"R"	"Y584218"	"GT"	"R"	"4"	"M"	76	17.2
"D "	"2022-02-09 09:08:51"	389	"c1937 "	2950	0	874	66	125952	882	7	1	"01103FE558"	NA	NA	"F03"	"28/10/2020"	"11:05"	"R"	"Y584218"	"GT"	"R"	"4"	"M"	76	17.2
"D "	"2022-02-09 09:09:01"	369	"c1937 "	2950	0	4873	283	126464	5617	43	1	"01103FE558"	NA	NA	"F03"	"28/10/2020"	"11:05"	"R"	"Y584218"	"GT"	"R"	"4"	"M"	76	17.2
"D "	"2022-02-09 09:10:00"	762	"c1937 "	2950	0	4874	38	126208	252	2	1	"01103FE558"	NA	NA	"F03"	"28/10/2020"	"11:05"	"R"	"Y584218"	"GT"	"R"	"4"	"M"	76	17.2
"D "	"2022-02-09 09:11:04"	36	"c1937 "	2950	0	127946	31	126208	126	1	1	"01103FE558"	NA	NA	"F03"	"28/10/2020"	"11:05"	"R"	"Y584218"	"GT"	"R"	"4"	"M"	76	17.2
"D "	"2022-02-09 09:11:06"	389	"c1937 "	2950	0	4875	98	124928	1839	12	1	"01103FE558"	NA	NA	"F03"	"28/10/2020"	"11:05"	"R"	"Y584218"	"GT"	"R"	"4"	"M"	76	17.2
"D "	"2022-02-09 09:11:23"	404	"c1937 "	2950	0	120875	43	0	380	3	1	"01103FE558"	NA	NA	"F03"	"28/10/2020"	"11:05"	"R"	"Y584218"	"GT"	"R"	"4"	"M"	76	17.2
"D "	"2022-02-09 09:11:27"	838	"c1937 "	2950	0	120876	38	126208	252	2	1	"01103FE558"	NA	NA	"F03"	"28/10/2020"	"11:05"	"R"	"Y584218"	"GT"	"R"	"4"	"M"	76	17.2
