"date"	"dateTime"	"Hmsec"	"ID"	"Event"	"Channel"	"Dur"	"Clks"	"Freq"	"Edges"	"Reps"	"Type"	"TagID_hex"	"feeder"	"dateRinged"	"timeRinged"	"btoRingType"	"btoID"	"species"	"pitTYPE"	"age"	"sex"	"wing"	"weight"	"timeSincePreviousVisit"
2022-02-06	2022-02-06 15:12:29	449	"c1931 "	15605	0	118876	35	124928	400	2	1	"01103F3BED"	"F02"	"17/10/2021"	"10:09"	"R"	"AAJ5895"	"GT"	"R"	3	"M"	75	18.5	"4"
2022-02-06	2022-02-06 16:02:04	774	"c1931 "	15605	0	6874	26	124672	589	1	1	"01103F3BED"	"F02"	"17/10/2021"	"10:09"	"R"	"AAJ5895"	"GT"	"R"	3	"M"	75	18.5	"2975"
2022-02-06	2022-02-06 16:03:02	253	"c1931 "	15605	0	116875	26	124672	136	1	1	"01103F3BED"	"F02"	"17/10/2021"	"10:09"	"R"	"AAJ5895"	"GT"	"R"	3	"M"	75	18.5	"58"
2022-02-07	2022-02-07 11:22:07	995	"c1937 "	2915	0	9526	28	126464	126	1	1	"01103FE558"	"F03"	"28/10/2020"	"11:05"	"R"	"Y584218"	"GT"	"R"	4	"M"	76	17.2	"firstVisit"
2022-02-07	2022-02-07 11:25:02	920	"c1937 "	2917	0	0	27	126208	426	1	1	"01103FE558"	"F03"	"28/10/2020"	"11:05"	"R"	"Y584218"	"GT"	"R"	4	"M"	76	17.2	"65"
2022-02-07	2022-02-07 11:25:05	62	"c1937 "	2917	0	0	136	126464	3426	19	1	"01103FE558"	"F03"	"28/10/2020"	"11:05"	"R"	"Y584218"	"GT"	"R"	4	"M"	76	17.2	"3"
2022-02-07	2022-02-07 11:25:33	971	"c1937 "	2917	0	0	187	125440	3666	27	1	"01103FE558"	"F03"	"28/10/2020"	"11:05"	"R"	"Y584218"	"GT"	"R"	4	"M"	76	17.2	"28"
2022-02-07	2022-02-07 11:31:43	345	"c1935 "	571	0	6001	38	125696	662	3	1	"01103F3BED"	"F01"	"17/10/2021"	"10:09"	"R"	"AAJ5895"	"GT"	"R"	3	"M"	75	18.5	"firstVisit"
2022-02-07	2022-02-07 11:32:04	922	"c1937 "	2918	0	7	28	126464	242	1	1	"01103F3BED"	"F03"	"17/10/2021"	"10:09"	"R"	"AAJ5895"	"GT"	"R"	3	"M"	75	18.5	"firstVisit"
2022-02-07	2022-02-07 11:32:07	394	"c1937 "	2918	0	7	34	126208	708	2	1	"01103F3BED"	"F03"	"17/10/2021"	"10:09"	"R"	"AAJ5895"	"GT"	"R"	3	"M"	75	18.5	"3"
2022-02-07	2022-02-07 11:32:20	734	"c1931 "	15716	0	108747	26	124416	136	1	1	"01103F3BED"	"F02"	"17/10/2021"	"10:09"	"R"	"AAJ5895"	"GT"	"R"	3	"M"	75	18.5	"firstVisit"
2022-02-07	2022-02-07 11:33:19	995	"c1935 "	572	0	0	39	126464	1330	3	1	"01103FE3B3"	"F01"	"07/11/2021"	"12:15"	"R"	"AJT8118"	"GT"	"R"	3	"F"	72	18.1	"firstVisit"
2022-02-07	2022-02-07 11:33:42	909	"c1931 "	15717	0	13300	27	124672	130	1	1	"01103FE3B3"	"F02"	"07/11/2021"	"12:15"	"R"	"AJT8118"	"GT"	"R"	3	"F"	72	18.1	"firstVisit"
2022-02-07	2022-02-07 11:33:47	158	"c1931 "	15717	0	0	27	124928	128	1	1	"01103FE3B3"	"F02"	"07/11/2021"	"12:15"	"R"	"AJT8118"	"GT"	"R"	3	"F"	72	18.1	"4"
2022-02-07	2022-02-07 11:33:55	256	"c1931 "	15718	0	0	27	123392	136	1	1	"01103F3BED"	"F02"	"17/10/2021"	"10:09"	"R"	"AAJ5895"	"GT"	"R"	3	"M"	75	18.5	"95"
2022-02-07	2022-02-07 11:33:58	492	"c1937 "	2919	0	104741	29	126464	637	1	1	"01103FE3B3"	"F03"	"07/11/2021"	"12:15"	"R"	"AJT8118"	"GT"	"R"	3	"F"	72	18.1	"firstVisit"
2022-02-07	2022-02-07 11:34:01	345	"c1937 "	2919	0	106739	198	126208	4209	29	1	"01103FE3B3"	"F03"	"07/11/2021"	"12:15"	"R"	"AJT8118"	"GT"	"R"	3	"F"	72	18.1	"3"
2022-02-07	2022-02-07 11:34:44	407	"c1937 "	2919	0	5742	294	126464	7146	45	1	"01103FE3B3"	"F03"	"07/11/2021"	"12:15"	"R"	"AJT8118"	"GT"	"R"	3	"F"	72	18.1	"43"
2022-02-07	2022-02-07 11:35:19	3	"c1931 "	15719	0	6000	28	124928	324	1	1	"01103F3BED"	"F02"	"17/10/2021"	"10:09"	"R"	"AAJ5895"	"GT"	"R"	3	"M"	75	18.5	"84"
2022-02-07	2022-02-07 11:35:51	358	"c1937 "	2919	0	4799	29	126208	130	1	1	"01103FE3B3"	"F03"	"07/11/2021"	"12:15"	"R"	"AJT8118"	"GT"	"R"	3	"F"	72	18.1	"67"
2022-02-07	2022-02-07 11:35:54	221	"c1937 "	2919	0	22	83	125440	1880	10	1	"01103FE3B3"	"F03"	"07/11/2021"	"12:15"	"R"	"AJT8118"	"GT"	"R"	3	"F"	72	18.1	"3"
2022-02-07	2022-02-07 11:36:15	617	"c1937 "	2919	0	107285	29	125696	430	1	1	"01103FE3B3"	"F03"	"07/11/2021"	"12:15"	"R"	"AJT8118"	"GT"	"R"	3	"F"	72	18.1	"6"
2022-02-07	2022-02-07 11:36:22	717	"c1937 "	2919	0	6517	43	126208	1097	3	1	"01103FE3B3"	"F03"	"07/11/2021"	"12:15"	"R"	"AJT8118"	"GT"	"R"	3	"F"	72	18.1	"5"
2022-02-07	2022-02-07 11:36:28	245	"c1937 "	2919	0	6493	30	126464	631	1	1	"01103FE3B3"	"F03"	"07/11/2021"	"12:15"	"R"	"AJT8118"	"GT"	"R"	3	"F"	72	18.1	"6"
2022-02-07	2022-02-07 11:36:31	993	"c1937 "	2919	0	9979	80	126208	1878	9	1	"01103FE3B3"	"F03"	"07/11/2021"	"12:15"	"R"	"AJT8118"	"GT"	"R"	3	"F"	72	18.1	"3"
2022-02-07	2022-02-07 11:37:16	820	"c1937 "	2919	0	6677	141	125696	3598	20	1	"01103FE3B3"	"F03"	"07/11/2021"	"12:15"	"R"	"AJT8118"	"GT"	"R"	3	"F"	72	18.1	"21"
2022-02-07	2022-02-07 11:37:46	516	"c1937 "	2919	0	6558	93	125696	1662	12	1	"01103FE3B3"	"F03"	"07/11/2021"	"12:15"	"R"	"AJT8118"	"GT"	"R"	3	"F"	72	18.1	"30"
2022-02-07	2022-02-07 11:39:03	44	"c1937 "	2919	0	104255	39	126208	692	3	1	"01103FE3B3"	"F03"	"07/11/2021"	"12:15"	"R"	"AJT8118"	"GT"	"R"	3	"F"	72	18.1	"44"
2022-02-07	2022-02-07 11:52:37	923	"c1935 "	573	0	13681	26	126464	272	1	1	"01103FD2FF"	"F01"	"19/09/2021"	"09:45"	"R"	"AAJ5784"	"BT"	"A"	3	""	64	10.4	"firstVisit"
2022-02-07	2022-02-07 12:11:14	227	"c1931 "	15719	0	679	28	124928	224	1	1	"01103F3BED"	"F02"	"17/10/2021"	"10:09"	"R"	"AAJ5895"	"GT"	"R"	3	"M"	75	18.5	"2155"
2022-02-07	2022-02-07 12:11:32	228	"c1931 "	15719	0	117306	28	124672	230	1	1	"3B0018D076"	"F02"	"07/11/2021"	"11:01"	"R"	"AAJ5899"	"BT"	"R"	3	""	62	10	"firstVisit"
2022-02-07	2022-02-07 12:11:54	131	"c1931 "	15719	0	18	29	124928	136	1	1	"01103F3BED"	"F02"	"17/10/2021"	"10:09"	"R"	"AAJ5895"	"GT"	"R"	3	"M"	75	18.5	"38"
2022-02-07	2022-02-07 12:12:06	606	"c1931 "	15719	0	2714	38	124928	444	3	1	"3B0018D076"	"F02"	"07/11/2021"	"11:01"	"R"	"AAJ5899"	"BT"	"R"	3	""	62	10	"34"
2022-02-07	2022-02-07 12:12:13	825	"c1931 "	15719	0	126495	27	124672	199	1	1	"3B0018D076"	"F02"	"07/11/2021"	"11:01"	"R"	"AAJ5899"	"BT"	"R"	3	""	62	10	"7"
2022-02-07	2022-02-07 12:12:38	495	"c1937 "	2922	0	7049	29	126464	130	1	1	"01103FE3B3"	"F03"	"07/11/2021"	"12:15"	"R"	"AJT8118"	"GT"	"R"	3	"F"	72	18.1	"78"
2022-02-07	2022-02-07 12:12:39	26	"c1931 "	15719	0	131067	39	124672	408	3	1	"01103F3BED"	"F02"	"17/10/2021"	"10:09"	"R"	"AAJ5895"	"GT"	"R"	3	"M"	75	18.5	"45"
2022-02-07	2022-02-07 12:12:41	916	"c1937 "	2922	0	6517	93	126208	1977	12	1	"01103FE3B3"	"F03"	"07/11/2021"	"12:15"	"R"	"AJT8118"	"GT"	"R"	3	"F"	72	18.1	"3"
2022-02-07	2022-02-07 12:13:06	543	"c1937 "	2923	0	8389	33	125952	292	2	1	"01103FE3B3"	"F03"	"07/11/2021"	"12:15"	"R"	"AJT8118"	"GT"	"R"	3	"F"	72	18.1	"6"
2022-02-07	2022-02-07 12:14:22	692	"c1937 "	2926	0	100737	27	126464	805	1	1	"01103FE3B3"	"F03"	"07/11/2021"	"12:15"	"R"	"AJT8118"	"GT"	"R"	3	"F"	72	18.1	"76"
2022-02-07	2022-02-07 12:14:25	514	"c1937 "	2926	0	0	107	126464	2429	14	1	"01103FE3B3"	"F03"	"07/11/2021"	"12:15"	"R"	"AJT8118"	"GT"	"R"	3	"F"	72	18.1	"3"
2022-02-07	2022-02-07 12:16:32	218	"c1937 "	2927	0	6	197	125440	5397	29	1	"01103FE558"	"F03"	"28/10/2020"	"11:05"	"R"	"Y584218"	"GT"	"R"	4	"M"	76	17.2	"3059"
2022-02-07	2022-02-07 12:17:15	440	"c1937 "	2927	0	7	41	126464	378	3	1	"01103FE558"	"F03"	"28/10/2020"	"11:05"	"R"	"Y584218"	"GT"	"R"	4	"M"	76	17.2	"43"
2022-02-07	2022-02-07 12:17:21	662	"c1937 "	2927	0	0	41	126464	378	3	1	"01103FE558"	"F03"	"28/10/2020"	"11:05"	"R"	"Y584218"	"GT"	"R"	4	"M"	76	17.2	"6"
2022-02-07	2022-02-07 12:17:26	142	"c1937 "	2927	0	68629	179	126208	4064	26	1	"01103FE558"	"F03"	"28/10/2020"	"11:05"	"R"	"Y584218"	"GT"	"R"	4	"M"	76	17.2	"5"
2022-02-07	2022-02-07 12:18:04	399	"c1937 "	2927	0	107285	77	126720	1334	9	1	"01103FE558"	"F03"	"28/10/2020"	"11:05"	"R"	"Y584218"	"GT"	"R"	4	"M"	76	17.2	"38"
2022-02-07	2022-02-07 12:18:29	135	"c1937 "	2927	0	104741	78	125696	1963	9	1	"01103FE558"	"F03"	"28/10/2020"	"11:05"	"R"	"Y584218"	"GT"	"R"	4	"M"	76	17.2	"9"
2022-02-07	2022-02-07 12:18:49	264	"c1937 "	2927	0	101808	30	126464	138	1	1	"01103FE70C"	"F03"	"07/10/2020"	"11:36"	"R"	"Y584445"	"GT"	"R"	4	"F"	74	17	"firstVisit"
2022-02-07	2022-02-07 12:19:27	668	"c1937 "	2927	0	106740	43	126464	414	3	1	"01103FE70C"	"F03"	"07/10/2020"	"11:36"	"R"	"Y584445"	"GT"	"R"	4	"F"	74	17	"38"
2022-02-07	2022-02-07 12:19:36	919	"c1937 "	2927	0	105809	31	126208	206	1	1	"01103FE70C"	"F03"	"07/10/2020"	"11:36"	"R"	"Y584445"	"GT"	"R"	4	"F"	74	17	"9"
2022-02-07	2022-02-07 12:19:39	745	"c1937 "	2927	0	101808	37	125696	381	2	1	"01103FE70C"	"F03"	"07/10/2020"	"11:36"	"R"	"Y584445"	"GT"	"R"	4	"F"	74	17	"3"
2022-02-07	2022-02-07 12:19:42	45	"c1937 "	2927	0	101810	62	126464	1146	6	1	"01103FE70C"	"F03"	"07/10/2020"	"11:36"	"R"	"Y584445"	"GT"	"R"	4	"F"	74	17	"3"
2022-02-07	2022-02-07 12:20:00	495	"c1937 "	2927	0	106741	32	126208	234	1	1	"01103FE70C"	"F03"	"07/10/2020"	"11:36"	"R"	"Y584445"	"GT"	"R"	4	"F"	74	17	"6"
2022-02-07	2022-02-07 12:21:35	933	"c1931 "	15719	0	131066	33	124928	260	2	1	"01103FE3B3"	"F02"	"07/11/2021"	"12:15"	"R"	"AJT8118"	"GT"	"R"	3	"F"	72	18.1	"2868"
2022-02-07	2022-02-07 12:21:53	318	"c1937 "	2927	0	109810	32	125696	432	1	1	"01103FE3B3"	"F03"	"07/11/2021"	"12:15"	"R"	"AJT8118"	"GT"	"R"	3	"F"	72	18.1	"448"
2022-02-07	2022-02-07 12:21:57	511	"c1937 "	2927	0	107809	68	126464	1102	7	1	"01103FE3B3"	"F03"	"07/11/2021"	"12:15"	"R"	"AJT8118"	"GT"	"R"	3	"F"	72	18.1	"4"
2022-02-07	2022-02-07 12:22:12	793	"c1937 "	2927	0	7549	189	126208	3899	27	1	"01103FE3B3"	"F03"	"07/11/2021"	"12:15"	"R"	"AJT8118"	"GT"	"R"	3	"F"	72	18.1	"3"
2022-02-07	2022-02-07 12:22:52	87	"c1937 "	2927	0	104255	40	126464	460	2	1	"01103FE3B3"	"F03"	"07/11/2021"	"12:15"	"R"	"AJT8118"	"GT"	"R"	3	"F"	72	18.1	"40"
2022-02-07	2022-02-07 12:22:56	489	"c1937 "	2927	0	104255	33	126208	128	1	1	"01103FE3B3"	"F03"	"07/11/2021"	"12:15"	"R"	"AJT8118"	"GT"	"R"	3	"F"	72	18.1	"4"
2022-02-07	2022-02-07 12:29:07	555	"c1931 "	15719	0	16000	27	124672	136	1	1	"01103F3BED"	"F02"	"17/10/2021"	"10:09"	"R"	"AAJ5895"	"GT"	"R"	3	"M"	75	18.5	"875"
2022-02-07	2022-02-07 12:29:28	358	"c1931 "	15719	0	3	34	124928	587	2	1	"01103F3BED"	"F02"	"17/10/2021"	"10:09"	"R"	"AAJ5895"	"GT"	"R"	3	"M"	75	18.5	"7"
2022-02-07	2022-02-07 12:29:32	608	"c1931 "	15719	0	7	34	124928	792	2	1	"01103F3BED"	"F02"	"17/10/2021"	"10:09"	"R"	"AAJ5895"	"GT"	"R"	3	"M"	75	18.5	"4"
2022-02-07	2022-02-07 12:29:37	730	"c1931 "	15719	0	3	34	124672	462	2	1	"01103F3BED"	"F02"	"17/10/2021"	"10:09"	"R"	"AAJ5895"	"GT"	"R"	3	"M"	75	18.5	"5"
2022-02-07	2022-02-07 12:29:40	681	"c1931 "	15719	0	7	29	124672	134	1	1	"01103F3BED"	"F02"	"17/10/2021"	"10:09"	"R"	"AAJ5895"	"GT"	"R"	3	"M"	75	18.5	"3"
2022-02-07	2022-02-07 12:30:00	54	"c1931 "	15719	0	107285	168	124672	3320	24	1	"01103F3BED"	"F02"	"17/10/2021"	"10:09"	"R"	"AAJ5895"	"GT"	"R"	3	"M"	75	18.5	"5"
2022-02-07	2022-02-07 12:30:35	56	"c1931 "	15719	0	105573	30	124672	172	1	1	"01103F3BED"	"F02"	"17/10/2021"	"10:09"	"R"	"AAJ5895"	"GT"	"R"	3	"M"	75	18.5	"35"
2022-02-07	2022-02-07 12:45:21	411	"c1937 "	2927	0	102730	63	135936	981	7	1	"01103FE558"	"F03"	"28/10/2020"	"11:05"	"R"	"Y584218"	"GT"	"R"	4	"M"	76	17.2	"3"
2022-02-07	2022-02-07 12:46:01	472	"c1935 "	574	0	31807	26	126208	138	1	1	"01103FE70C"	"F01"	"07/10/2020"	"11:36"	"R"	"Y584445"	"GT"	"R"	4	"F"	74	17	"firstVisit"
2022-02-07	2022-02-07 12:46:03	165	"c1937 "	2927	0	0	51	126208	1130	5	1	"01103FE558"	"F03"	"28/10/2020"	"11:05"	"R"	"Y584218"	"GT"	"R"	4	"M"	76	17.2	"21"
2022-02-07	2022-02-07 12:46:06	598	"c1935 "	574	0	31807	116	125952	2270	16	1	"01103FE70C"	"F01"	"07/10/2020"	"11:36"	"R"	"Y584445"	"GT"	"R"	4	"F"	74	17	"5"
2022-02-07	2022-02-07 12:46:11	215	"c1937 "	2927	0	0	27	126208	126	1	1	"01103FE558"	"F03"	"28/10/2020"	"11:05"	"R"	"Y584218"	"GT"	"R"	4	"M"	76	17.2	"8"
2022-02-07	2022-02-07 12:46:20	540	"c1937 "	2927	0	8000	28	126208	643	1	1	"01103F4B02"	"F03"	"02/01/2023"	"11:09"	"R"	"Y584192"	"BT"	"R"	6	""	64	10.1	"firstVisit"
2022-02-07	2022-02-07 12:46:21	195	"c1935 "	574	0	31807	33	125952	679	2	1	"01103FE70C"	"F01"	"07/10/2020"	"11:36"	"R"	"Y584445"	"GT"	"R"	4	"F"	74	17	"5"
2022-02-07	2022-02-07 12:46:24	647	"c1935 "	574	0	0	34	126208	276	2	1	"01103FE70C"	"F01"	"07/10/2020"	"11:36"	"R"	"Y584445"	"GT"	"R"	4	"F"	74	17	"3"
2022-02-07	2022-02-07 12:46:42	939	"c1931 "	15719	0	118876	30	124672	138	1	1	"01103FE70C"	"F02"	"07/10/2020"	"11:36"	"R"	"Y584445"	"GT"	"R"	4	"F"	74	17	"firstVisit"
2022-02-07	2022-02-07 12:46:56	390	"c1937 "	2927	0	2000	28	126464	348	1	1	"01103F4B02"	"F03"	"02/01/2023"	"11:09"	"R"	"Y584192"	"BT"	"R"	6	""	64	10.1	"36"
2022-02-07	2022-02-07 12:47:04	764	"c1937 "	2927	0	107285	29	126208	126	1	1	"01103FE558"	"F03"	"28/10/2020"	"11:05"	"R"	"Y584218"	"GT"	"R"	4	"M"	76	17.2	"53"
2022-02-07	2022-02-07 12:53:47	615	"c1937 "	2927	0	11071	29	126208	273	1	1	"01103FE3B3"	"F03"	"07/11/2021"	"12:15"	"R"	"AJT8118"	"GT"	"R"	3	"F"	72	18.1	"9"
2022-02-07	2022-02-07 12:54:04	946	"c1931 "	15719	0	129917	31	124928	194	1	1	"3B0018D076"	"F02"	"07/11/2021"	"11:01"	"R"	"AAJ5899"	"BT"	"R"	3	""	62	10	"2509"
2022-02-07	2022-02-07 12:54:08	313	"c1937 "	2927	0	2000	36	126464	460	2	1	"01103FE3B3"	"F03"	"07/11/2021"	"12:15"	"R"	"AJT8118"	"GT"	"R"	3	"F"	72	18.1	"3"
2022-02-07	2022-02-07 12:54:12	959	"c1937 "	2927	0	6000	31	126464	434	1	1	"01103FE3B3"	"F03"	"07/11/2021"	"12:15"	"R"	"AJT8118"	"GT"	"R"	3	"F"	72	18.1	"4"
2022-02-07	2022-02-07 12:54:25	155	"c1931 "	15719	0	803	31	124672	136	1	1	"01103F3BED"	"F02"	"17/10/2021"	"10:09"	"R"	"AAJ5895"	"GT"	"R"	3	"M"	75	18.5	"88"
2022-02-07	2022-02-07 12:54:28	226	"c1931 "	15719	0	130083	32	124672	140	1	1	"01103F3BED"	"F02"	"17/10/2021"	"10:09"	"R"	"AAJ5895"	"GT"	"R"	3	"M"	75	18.5	"3"
2022-02-07	2022-02-07 12:54:35	399	"c1937 "	2927	0	106740	265	125440	5298	40	1	"01103FE3B3"	"F03"	"07/11/2021"	"12:15"	"R"	"AJT8118"	"GT"	"R"	3	"F"	72	18.1	"3"
2022-02-07	2022-02-07 12:55:33	464	"c1937 "	2927	0	104741	67	125696	974	7	1	"01103FE3B3"	"F03"	"07/11/2021"	"12:15"	"R"	"AJT8118"	"GT"	"R"	3	"F"	72	18.1	"58"
2022-02-07	2022-02-07 12:56:46	408	"c1937 "	2927	0	112740	166	126464	3798	23	1	"01103FE3B3"	"F03"	"07/11/2021"	"12:15"	"R"	"AJT8118"	"GT"	"R"	3	"F"	72	18.1	"4"
2022-02-07	2022-02-07 12:57:19	534	"c1937 "	2927	0	6503	40	124928	260	2	1	"01103FE3B3"	"F03"	"07/11/2021"	"12:15"	"R"	"AJT8118"	"GT"	"R"	3	"F"	72	18.1	"33"
2022-02-07	2022-02-07 12:57:23	511	"c1937 "	2927	0	6558	26	125696	130	1	1	"01103FE3B3"	"F03"	"07/11/2021"	"12:15"	"R"	"AJT8118"	"GT"	"R"	3	"F"	72	18.1	"4"
2022-02-07	2022-02-07 12:57:26	414	"c1937 "	2927	0	104255	75	126464	1271	9	1	"01103FE3B3"	"F03"	"07/11/2021"	"12:15"	"R"	"AJT8118"	"GT"	"R"	3	"F"	72	18.1	"3"
2022-02-07	2022-02-07 12:57:45	406	"c1937 "	2927	0	8832	105	126464	1921	14	1	"01103FE3B3"	"F03"	"07/11/2021"	"12:15"	"R"	"AJT8118"	"GT"	"R"	3	"F"	72	18.1	"6"
2022-02-07	2022-02-07 12:58:06	197	"c1935 "	575	0	31807	27	125952	136	1	1	"01103F3BED"	"F01"	"17/10/2021"	"10:09"	"R"	"AAJ5895"	"GT"	"R"	3	"M"	75	18.5	"5179"
2022-02-07	2022-02-07 12:58:06	412	"c1937 "	2927	0	6957	106	125952	1949	14	1	"01103FE3B3"	"F03"	"07/11/2021"	"12:15"	"R"	"AJT8118"	"GT"	"R"	3	"F"	72	18.1	"21"
2022-02-07	2022-02-07 12:58:10	948	"c1935 "	575	0	31807	142	126208	4611	20	1	"01103F3BED"	"F01"	"17/10/2021"	"10:09"	"R"	"AAJ5895"	"GT"	"R"	3	"M"	75	18.5	"3"
2022-02-07	2022-02-07 12:58:31	963	"c1937 "	2927	0	6962	64	125696	1011	7	1	"01103FE3B3"	"F03"	"07/11/2021"	"12:15"	"R"	"AJT8118"	"GT"	"R"	3	"F"	72	18.1	"6"
2022-02-07	2022-02-07 12:58:49	204	"c1931 "	15719	0	126495	32	124672	273	2	1	"01103F3BED"	"F02"	"17/10/2021"	"10:09"	"R"	"AAJ5895"	"GT"	"R"	3	"M"	75	18.5	"261"
2022-02-07	2022-02-07 12:59:20	964	"c1937 "	2927	0	8014	29	126208	128	1	1	"01103FE3B3"	"F03"	"07/11/2021"	"12:15"	"R"	"AJT8118"	"GT"	"R"	3	"F"	72	18.1	"21"
2022-02-07	2022-02-07 12:59:24	404	"c1937 "	2927	0	6965	60	125952	778	6	1	"01103FE3B3"	"F03"	"07/11/2021"	"12:15"	"R"	"AJT8118"	"GT"	"R"	3	"F"	72	18.1	"4"
2022-02-07	2022-02-07 12:59:33	404	"c1937 "	2927	0	9025	108	125184	1820	14	1	"01103FE3B3"	"F03"	"07/11/2021"	"12:15"	"R"	"AJT8118"	"GT"	"R"	3	"F"	72	18.1	"9"
2022-02-07	2022-02-07 12:59:53	689	"c1937 "	2927	0	6035	77	126208	1168	9	1	"01103FE3B3"	"F03"	"07/11/2021"	"12:15"	"R"	"AJT8118"	"GT"	"R"	3	"F"	72	18.1	"20"
2022-02-07	2022-02-07 13:29:36	240	"c1937 "	2928	0	110739	31	126208	136	1	1	"01103F3BED"	"F03"	"17/10/2021"	"10:09"	"R"	"AAJ5895"	"GT"	"R"	3	"M"	75	18.5	"7049"
2022-02-07	2022-02-07 13:29:44	219	"c1937 "	2928	0	98741	43	126464	514	3	1	"01103F3BED"	"F03"	"17/10/2021"	"10:09"	"R"	"AAJ5895"	"GT"	"R"	3	"M"	75	18.5	"6"
2022-02-07	2022-02-07 13:30:11	481	"c1931 "	15719	0	14472	32	124672	492	2	1	"01103F3BED"	"F02"	"17/10/2021"	"10:09"	"R"	"AAJ5895"	"GT"	"R"	3	"M"	75	18.5	"6"
2022-02-07	2022-02-07 13:30:14	178	"c1931 "	15719	0	107285	27	124928	206	1	1	"01103F3BED"	"F02"	"17/10/2021"	"10:09"	"R"	"AAJ5895"	"GT"	"R"	3	"M"	75	18.5	"3"
2022-02-07	2022-02-07 13:30:23	951	"c1931 "	15719	0	116875	105	123904	2010	14	1	"01103F3BED"	"F02"	"17/10/2021"	"10:09"	"R"	"AAJ5895"	"GT"	"R"	3	"M"	75	18.5	"7"
2022-02-07	2022-02-07 13:30:44	128	"c1931 "	15719	0	122876	46	124672	544	4	1	"01103F3BED"	"F02"	"17/10/2021"	"10:09"	"R"	"AAJ5895"	"GT"	"R"	3	"M"	75	18.5	"21"
2022-02-07	2022-02-07 13:30:49	215	"c1937 "	2928	0	106730	91	126464	1631	11	1	"01103FE3B3"	"F03"	"07/11/2021"	"12:15"	"R"	"AJT8118"	"GT"	"R"	3	"F"	72	18.1	"3"
2022-02-07	2022-02-07 13:30:50	630	"c1931 "	15719	0	112876	28	124672	244	1	1	"01103F3BED"	"F02"	"17/10/2021"	"10:09"	"R"	"AAJ5895"	"GT"	"R"	3	"M"	75	18.5	"6"
2022-02-07	2022-02-07 13:31:11	404	"c1937 "	2928	0	0	32	126464	134	1	1	"01103FE3B3"	"F03"	"07/11/2021"	"12:15"	"R"	"AJT8118"	"GT"	"R"	3	"F"	72	18.1	"3"
2022-02-07	2022-02-07 13:31:16	306	"c1931 "	15719	0	118877	167	124672	3370	24	1	"01103F3BED"	"F02"	"17/10/2021"	"10:09"	"R"	"AAJ5895"	"GT"	"R"	3	"M"	75	18.5	"26"
2022-02-07	2022-02-07 13:31:38	1014	"c1937 "	2928	0	5	56	126464	920	5	1	"01103FE3B3"	"F03"	"07/11/2021"	"12:15"	"R"	"AJT8118"	"GT"	"R"	3	"F"	72	18.1	"25"
2022-02-07	2022-02-07 13:31:46	790	"c1937 "	2928	0	8389	213	126208	4097	31	1	"01103FE3B3"	"F03"	"07/11/2021"	"12:15"	"R"	"AJT8118"	"GT"	"R"	3	"F"	72	18.1	"8"
2022-02-07	2022-02-07 13:31:52	854	"c1931 "	15719	0	118878	29	124672	136	1	1	"01103F3BED"	"F02"	"17/10/2021"	"10:09"	"R"	"AAJ5895"	"GT"	"R"	3	"M"	75	18.5	"36"
2022-02-07	2022-02-07 13:32:34	409	"c1937 "	2928	0	25	129	126208	2338	18	1	"01103FE3B3"	"F03"	"07/11/2021"	"12:15"	"R"	"AJT8118"	"GT"	"R"	3	"F"	72	18.1	"48"
2022-02-07	2022-02-07 13:33:01	38	"c1937 "	2928	0	0	87	126464	1430	11	1	"01103FE3B3"	"F03"	"07/11/2021"	"12:15"	"R"	"AJT8118"	"GT"	"R"	3	"F"	72	18.1	"27"
2022-02-07	2022-02-07 14:09:40	941	"c1937 "	2928	0	101809	64	126208	910	7	1	"01103FE3B3"	"F03"	"07/11/2021"	"12:15"	"R"	"AJT8118"	"GT"	"R"	3	"F"	72	18.1	"2161"
2022-02-07	2022-02-07 14:09:52	31	"c1931 "	15719	0	1998	26	124672	472	1	1	"01103F3BED"	"F02"	"17/10/2021"	"10:09"	"R"	"AAJ5895"	"GT"	"R"	3	"M"	75	18.5	"5"
2022-02-07	2022-02-07 14:09:58	1006	"c1931 "	15719	0	2007	87	123648	2211	11	1	"01103F3BED"	"F02"	"17/10/2021"	"10:09"	"R"	"AAJ5895"	"GT"	"R"	3	"M"	75	18.5	"6"
2022-02-07	2022-02-07 14:10:21	953	"c1931 "	15719	0	103775	111	124928	2040	15	1	"01103F3BED"	"F02"	"17/10/2021"	"10:09"	"R"	"AAJ5895"	"GT"	"R"	3	"M"	75	18.5	"7"
2022-02-07	2022-02-07 14:10:42	942	"c1931 "	15719	0	103775	45	124416	544	4	1	"01103F3BED"	"F02"	"17/10/2021"	"10:09"	"R"	"AAJ5895"	"GT"	"R"	3	"M"	75	18.5	"21"
2022-02-07	2022-02-07 14:10:48	257	"c1931 "	15719	0	111775	58	123648	920	6	1	"01103F3BED"	"F02"	"17/10/2021"	"10:09"	"R"	"AAJ5895"	"GT"	"R"	3	"M"	75	18.5	"6"
2022-02-07	2022-02-07 14:11:02	355	"c1931 "	15719	0	105775	100	124416	2930	13	1	"01103F3BED"	"F02"	"17/10/2021"	"10:09"	"R"	"AAJ5895"	"GT"	"R"	3	"M"	75	18.5	"4"
