F 	Date            	Hmsec 	ID   	Event 	Old 	New 	Strain 	~Weight
D 	2022-02-07 10:38:12	  14 	c1935 	  464 	u   	d    	68789 	  101
T 	2022-02-07 10:38:12	 213 	c1935 	  464 
S
D 	2022-02-07 10:38:12	 225 	c1935 	  464 	d   	u    	-74913 	 -140
D 	2022-02-07 10:38:12	 440 	c1935 	  465 	u   	d    	129502 	  202
D 	2022-02-07 10:38:12	 489 	c1935 	  465 	u   	d    	129502 	  202
D 	2022-02-07 10:38:12	 539 	c1935 	  465 	u   	d    	129502 	  202
D 	2022-02-07 10:38:12	 589 	c1935 	  465 	u   	d    	129502 	  202
D 	2022-02-07 10:38:12	 655 	c1935 	  465 	d   	u    	-18580 	  -45
D 	2022-02-07 10:38:13	 741 	c1935 	  466 	u   	d    	85284 	  128
D 	2022-02-07 10:38:13	 789 	c1935 	  466 	u   	d    	85284 	  128
D 	2022-02-07 10:38:13	 839 	c1935 	  466 	u   	d    	85284 	  128
D 	2022-02-07 10:38:13	 889 	c1935 	  466 	u   	d    	85284 	  128
D 	2022-02-07 10:38:13	 949 	c1935 	  466 	d   	u    	15093 	   10
D 	2022-02-07 10:38:14	 947 	c1935 	  467 	u   	d    	87844 	  133
D 	2022-02-07 10:38:14	 996 	c1935 	  467 	u   	d    	87844 	  133
D 	2022-02-07 10:38:15	  22 	c1935 	  467 	u   	d    	87844 	  133
D 	2022-02-07 10:38:15	  72 	c1935 	  467 	u   	d    	87844 	  133
D 	2022-02-07 10:38:15	 173 	c1935 	  467 	d   	u    	24677 	   27
D 	2022-02-07 10:38:15	 588 	c1935 	  468 	u   	d    	105143 	  162
D 	2022-02-07 10:38:15	 637 	c1935 	  468 	u   	d    	105143 	  162
D 	2022-02-07 10:38:15	 687 	c1935 	  468 	u   	d    	105143 	  162
D 	2022-02-07 10:38:15	 737 	c1935 	  468 	u   	d    	105143 	  162
D 	2022-02-07 10:38:15	 838 	c1935 	  468 	d   	u    	-83960 	 -155
D 	2022-02-07 10:38:16	 214 	c1935 	  469 	u   	d    	64840 	   94
D 	2022-02-07 10:38:16	 263 	c1935 	  469 	u   	d    	64840 	   94
D 	2022-02-07 10:38:16	 313 	c1935 	  469 	u   	d    	64840 	   94
D 	2022-02-07 10:38:16	 363 	c1935 	  469 	u   	d    	64840 	   94
D 	2022-02-07 10:38:16	 414 	c1935 	  469 	d   	u    	-21159 	  -49
D 	2022-02-07 10:38:16	 864 	c1935 	  470 	u   	d    	106930 	  165
D 	2022-02-07 10:38:16	 913 	c1935 	  470 	u   	d    	106930 	  165
D 	2022-02-07 10:38:16	 963 	c1935 	  470 	u   	d    	106930 	  165
D 	2022-02-07 10:38:16	1013 	c1935 	  470 	u   	d    	106930 	  165
D 	2022-02-07 10:38:17	  40 	c1935 	  470 	d   	u    	-67983 	 -128
D 	2022-02-07 10:38:17	 490 	c1935 	  471 	u   	d    	110491 	  171
D 	2022-02-07 10:38:17	 539 	c1935 	  471 	u   	d    	110491 	  171
D 	2022-02-07 10:38:17	 589 	c1935 	  471 	u   	d    	110491 	  171
D 	2022-02-07 10:38:17	 639 	c1935 	  471 	u   	d    	110491 	  171
D 	2022-02-07 10:38:17	 790 	c1935 	  471 	d   	u    	-36708 	  -76
D 	2022-02-07 10:38:18	  66 	c1935 	  472 	u   	d    	60293 	   86
D 	2022-02-07 10:38:18	 115 	c1935 	  472 	u   	d    	60293 	   86
D 	2022-02-07 10:38:18	 165 	c1935 	  472 	u   	d    	60293 	   86
D 	2022-02-07 10:38:18	 215 	c1935 	  472 	u   	d    	60293 	   86
D 	2022-02-07 10:38:18	 266 	c1935 	  472 	d   	u    	 7385 	   -1
D 	2022-02-07 10:38:18	 816 	c1935 	  473 	u   	d    	57953 	   82
D 	2022-02-07 10:38:18	 865 	c1935 	  473 	u   	d    	57953 	   82
D 	2022-02-07 10:38:18	 915 	c1935 	  473 	u   	d    	57953 	   82
D 	2022-02-07 10:38:18	 965 	c1935 	  473 	u   	d    	57953 	   82
D 	2022-02-07 10:38:19	  92 	c1935 	  473 	d   	u    	-93311 	 -171
D 	2022-02-07 10:38:19	 442 	c1935 	  474 	u   	d    	57954 	   82
D 	2022-02-07 10:38:19	 491 	c1935 	  474 	u   	d    	57954 	   82
D 	2022-02-07 10:38:19	 541 	c1935 	  474 	u   	d    	57954 	   82
D 	2022-02-07 10:38:19	 591 	c1935 	  474 	u   	d    	57954 	   82
D 	2022-02-07 10:38:19	 642 	c1935 	  474 	d   	u    	-153326 	 -271
D 	2022-02-07 10:38:19	 992 	c1935 	  475 	u   	d    	88428 	  134
D 	2022-02-07 10:38:20	  17 	c1935 	  475 	u   	d    	88428 	  134
D 	2022-02-07 10:38:20	  67 	c1935 	  475 	u   	d    	88428 	  134
D 	2022-02-07 10:38:20	 117 	c1935 	  475 	u   	d    	88428 	  134
D 	2022-02-07 10:38:20	 168 	c1935 	  475 	d   	u    	-99498 	 -181
D 	2022-02-07 10:38:21	 394 	c1935 	  476 	u   	d    	237282 	  383
D 	2022-02-07 10:38:21	 443 	c1935 	  476 	u   	d    	237282 	  383
D 	2022-02-07 10:38:21	 493 	c1935 	  476 	u   	d    	237282 	  383
D 	2022-02-07 10:38:21	 543 	c1935 	  476 	u   	d    	237282 	  383
D 	2022-02-07 10:38:21	 844 	c1935 	  476 	d   	u    	-155998 	 -276
D 	2022-02-07 10:38:22	  20 	c1935 	  477 	u   	d    	178899 	  285
D 	2022-02-07 10:38:22	  69 	c1935 	  477 	u   	d    	178899 	  285
D 	2022-02-07 10:38:22	 119 	c1935 	  477 	u   	d    	178899 	  285
D 	2022-02-07 10:38:22	 169 	c1935 	  477 	u   	d    	178899 	  285
D 	2022-02-07 10:38:22	 220 	c1935 	  477 	d   	u    	-145774 	 -259
D 	2022-02-07 10:38:22	 420 	c1935 	  478 	u   	d    	76467 	  113
D 	2022-02-07 10:38:22	 469 	c1935 	  478 	u   	d    	76467 	  113
D 	2022-02-07 10:38:22	 519 	c1935 	  478 	u   	d    	76467 	  113
D 	2022-02-07 10:38:22	 569 	c1935 	  478 	u   	d    	76467 	  113
D 	2022-02-07 10:38:23	 244 	c1935 	  478 	d   	u    	-20367 	  -48
D 	2022-02-07 10:38:23	 494 	c1935 	  479 	u   	d    	167226 	  266
D 	2022-02-07 10:38:23	 543 	c1935 	  479 	u   	d    	167226 	  266
D 	2022-02-07 10:38:23	 593 	c1935 	  479 	u   	d    	167226 	  266
D 	2022-02-07 10:38:23	 643 	c1935 	  479 	u   	d    	167226 	  266
D 	2022-02-07 10:38:23	 794 	c1935 	  479 	d   	u    	 -725 	  -15
D 	2022-02-07 10:38:24	 120 	c1935 	  480 	u   	d    	75044 	  111
D 	2022-02-07 10:38:24	 169 	c1935 	  480 	u   	d    	75044 	  111
D 	2022-02-07 10:38:24	 219 	c1935 	  480 	u   	d    	75044 	  111
D 	2022-02-07 10:38:24	 269 	c1935 	  480 	u   	d    	75044 	  111
D 	2022-02-07 10:38:24	 520 	c1935 	  480 	d   	u    	-38446 	  -78
D 	2022-02-07 10:38:24	 920 	c1935 	  481 	u   	d    	101861 	  156
D 	2022-02-07 10:38:24	 969 	c1935 	  481 	u   	d    	101861 	  156
D 	2022-02-07 10:38:24	1019 	c1935 	  481 	u   	d    	101861 	  156
D 	2022-02-07 10:38:25	  45 	c1935 	  481 	u   	d    	101861 	  156
D 	2022-02-07 10:38:25	 146 	c1935 	  481 	d   	u    	-49696 	  -97
D 	2022-02-07 10:38:25	 545 	c1935 	  482 	u   	d    	146717 	  231
D 	2022-02-07 10:38:25	 594 	c1935 	  482 	u   	d    	146717 	  231
D 	2022-02-07 10:38:25	 644 	c1935 	  482 	u   	d    	146717 	  231
D 	2022-02-07 10:38:25	 694 	c1935 	  482 	u   	d    	146717 	  231
D 	2022-02-07 10:38:25	 795 	c1935 	  482 	d   	u    	-23394 	  -53
D 	2022-02-07 10:38:26	 868 	c1935 	  483 	u   	d    	138761 	  218
D 	2022-02-07 10:38:26	 916 	c1935 	  483 	u   	d    	138761 	  218
D 	2022-02-07 10:38:26	 966 	c1935 	  483 	u   	d    	138761 	  218
D 	2022-02-07 10:38:26	1016 	c1935 	  483 	u   	d    	138761 	  218
D 	2022-02-07 10:38:27	  99 	c1935 	  483 	d   	u    	-94934 	 -173
D 	2022-02-07 10:38:27	 377 	c1935 	  484 	u   	d    	83801 	  126
D 	2022-02-07 10:38:27	 426 	c1935 	  484 	u   	d    	83801 	  126
D 	2022-02-07 10:38:27	 476 	c1935 	  484 	u   	d    	83801 	  126
D 	2022-02-07 10:38:27	 526 	c1935 	  484 	u   	d    	83801 	  126
D 	2022-02-07 10:38:27	 591 	c1935 	  484 	d   	u    	 4486 	   -6
D 	2022-02-07 10:38:28	 204 	c1935 	  485 	u   	d    	185707 	  297
D 	2022-02-07 10:38:28	 252 	c1935 	  485 	u   	d    	185707 	  297
D 	2022-02-07 10:38:28	 302 	c1935 	  485 	u   	d    	185707 	  297
D 	2022-02-07 10:38:28	 352 	c1935 	  485 	u   	d    	185707 	  297
D 	2022-02-07 10:38:28	 595 	c1935 	  485 	d   	u    	-16900 	  -42
D 	2022-02-07 10:38:28	 660 	c1935 	  486 	u   	d    	78606 	  117
D 	2022-02-07 10:38:28	 709 	c1935 	  486 	u   	d    	78606 	  117
D 	2022-02-07 10:38:28	 759 	c1935 	  486 	u   	d    	78606 	  117
D 	2022-02-07 10:38:28	 809 	c1935 	  486 	u   	d    	78606 	  117
D 	2022-02-07 10:38:29	  45 	c1935 	  486 	d   	u    	-6904 	  -25
D 	2022-02-07 10:38:29	 621 	c1935 	  487 	u   	d    	118508 	  184
D 	2022-02-07 10:38:29	 670 	c1935 	  487 	u   	d    	118508 	  184
D 	2022-02-07 10:38:29	 720 	c1935 	  487 	u   	d    	118508 	  184
D 	2022-02-07 10:38:29	 770 	c1935 	  487 	u   	d    	118508 	  184
D 	2022-02-07 10:38:29	 964 	c1935 	  487 	d   	u    	-24419 	  -55
T 	2022-02-07 10:38:30	 201 	c1935 	  487 
S
D 	2022-02-07 10:38:30	 213 	c1935 	  488 	u   	d    	62717 	   90
D 	2022-02-07 10:38:30	 262 	c1935 	  488 	u   	d    	62717 	   90
D 	2022-02-07 10:38:30	 312 	c1935 	  488 	u   	d    	62717 	   90
D 	2022-02-07 10:38:30	 362 	c1935 	  488 	u   	d    	62717 	   90
D 	2022-02-07 10:38:30	 545 	c1935 	  488 	d   	u    	-4264 	  -21
D 	2022-02-07 10:38:30	 806 	c1935 	  489 	u   	d    	74790 	  111
D 	2022-02-07 10:38:30	 854 	c1935 	  489 	u   	d    	74790 	  111
D 	2022-02-07 10:38:30	 904 	c1935 	  489 	u   	d    	74790 	  111
D 	2022-02-07 10:38:30	 954 	c1935 	  489 	u   	d    	74790 	  111
D 	2022-02-07 10:38:31	  62 	c1935 	  489 	d   	u    	-5342 	  -23
D 	2022-02-07 10:38:32	 126 	c1935 	  490 	u   	d    	77966 	  116
D 	2022-02-07 10:38:32	 175 	c1935 	  490 	u   	d    	77966 	  116
D 	2022-02-07 10:38:32	 225 	c1935 	  490 	u   	d    	77966 	  116
D 	2022-02-07 10:38:32	 275 	c1935 	  490 	u   	d    	77966 	  116
D 	2022-02-07 10:38:32	 565 	c1935 	  490 	d   	u    	-77106 	 -143
D 	2022-02-07 10:38:32	 938 	c1935 	  491 	u   	d    	83894 	  126
D 	2022-02-07 10:38:32	 987 	c1935 	  491 	u   	d    	83894 	  126
D 	2022-02-07 10:38:33	  13 	c1935 	  491 	u   	d    	83894 	  126
D 	2022-02-07 10:38:33	  63 	c1935 	  491 	u   	d    	83894 	  126
D 	2022-02-07 10:38:33	 114 	c1935 	  491 	d   	u    	-147447 	 -261
D 	2022-02-07 10:38:33	 291 	c1935 	  492 	u   	d    	56953 	   81
D 	2022-02-07 10:38:33	 339 	c1935 	  492 	u   	d    	56953 	   81
D 	2022-02-07 10:38:33	 389 	c1935 	  492 	u   	d    	56953 	   81
D 	2022-02-07 10:38:33	 439 	c1935 	  492 	u   	d    	56953 	   81
D 	2022-02-07 10:38:33	 491 	c1935 	  492 	d   	u    	  818 	  -13
D 	2022-02-07 10:38:33	 541 	c1935 	  493 	u   	d    	88036 	  133
D 	2022-02-07 10:38:33	 589 	c1935 	  493 	u   	d    	88036 	  133
D 	2022-02-07 10:38:33	 639 	c1935 	  493 	u   	d    	88036 	  133
D 	2022-02-07 10:38:33	 689 	c1935 	  493 	u   	d    	88036 	  133
D 	2022-02-07 10:38:33	 841 	c1935 	  493 	d   	u    	-80826 	 -150
D 	2022-02-07 10:38:34	 117 	c1935 	  494 	u   	d    	58364 	   83
D 	2022-02-07 10:38:34	 165 	c1935 	  494 	u   	d    	58364 	   83
D 	2022-02-07 10:38:34	 215 	c1935 	  494 	u   	d    	58364 	   83
D 	2022-02-07 10:38:34	 265 	c1935 	  494 	u   	d    	58364 	   83
D 	2022-02-07 10:38:34	 667 	c1935 	  494 	d   	u    	 8672 	    0
D 	2022-02-07 10:38:34	 767 	c1935 	  495 	u   	d    	70764 	  104
D 	2022-02-07 10:38:34	 815 	c1935 	  495 	u   	d    	70764 	  104
D 	2022-02-07 10:38:34	 865 	c1935 	  495 	u   	d    	70764 	  104
D 	2022-02-07 10:38:34	 915 	c1935 	  495 	u   	d    	70764 	  104
D 	2022-02-07 10:38:35	 143 	c1935 	  495 	d   	u    	-23602 	  -54
D 	2022-02-07 10:38:35	 293 	c1935 	  496 	u   	d    	104618 	  161
D 	2022-02-07 10:38:35	 341 	c1935 	  496 	u   	d    	104618 	  161
D 	2022-02-07 10:38:35	 391 	c1935 	  496 	u   	d    	104618 	  161
D 	2022-02-07 10:38:35	 441 	c1935 	  496 	u   	d    	104618 	  161
D 	2022-02-07 10:38:35	 593 	c1935 	  496 	d   	u    	-25171 	  -56
D 	2022-02-07 10:38:36	  19 	c1935 	  497 	u   	d    	96504 	  147
D 	2022-02-07 10:38:36	  67 	c1935 	  497 	u   	d    	96504 	  147
D 	2022-02-07 10:38:36	 117 	c1935 	  497 	u   	d    	96504 	  147
D 	2022-02-07 10:38:36	 167 	c1935 	  497 	u   	d    	96504 	  147
D 	2022-02-07 10:38:36	 419 	c1935 	  497 	d   	u    	-56365 	 -108
D 	2022-02-07 10:38:36	 819 	c1935 	  498 	u   	d    	100318 	  153
D 	2022-02-07 10:38:36	 867 	c1935 	  498 	u   	d    	100318 	  153
D 	2022-02-07 10:38:36	 917 	c1935 	  498 	u   	d    	100318 	  153
D 	2022-02-07 10:38:36	 967 	c1935 	  498 	u   	d    	100318 	  153
D 	2022-02-07 10:38:37	  45 	c1935 	  498 	d   	u    	-45879 	  -91
D 	2022-02-07 10:38:37	 245 	c1935 	  499 	u   	d    	86206 	  130
D 	2022-02-07 10:38:37	 293 	c1935 	  499 	u   	d    	86206 	  130
D 	2022-02-07 10:38:37	 343 	c1935 	  499 	u   	d    	86206 	  130
D 	2022-02-07 10:38:37	 393 	c1935 	  499 	u   	d    	86206 	  130
D 	2022-02-07 10:38:37	 795 	c1935 	  499 	d   	u    	-5386 	  -23
D 	2022-02-07 10:38:38	 171 	c1935 	  500 	u   	d    	75372 	  112
D 	2022-02-07 10:38:38	 219 	c1935 	  500 	u   	d    	75372 	  112
D 	2022-02-07 10:38:38	 269 	c1935 	  500 	u   	d    	75372 	  112
D 	2022-02-07 10:38:38	 319 	c1935 	  500 	u   	d    	75372 	  112
D 	2022-02-07 10:38:38	 371 	c1935 	  500 	d   	u    	-187711 	 -329
D 	2022-02-07 10:38:38	 721 	c1935 	  501 	u   	d    	78097 	  116
D 	2022-02-07 10:38:38	 769 	c1935 	  501 	u   	d    	78097 	  116
D 	2022-02-07 10:38:38	 819 	c1935 	  501 	u   	d    	78097 	  116
D 	2022-02-07 10:38:38	 869 	c1935 	  501 	u   	d    	78097 	  116
D 	2022-02-07 10:38:38	1021 	c1935 	  501 	d   	u    	-25741 	  -57
D 	2022-02-07 10:38:39	 294 	c1935 	  502 	u   	d    	62990 	   91
D 	2022-02-07 10:38:39	 343 	c1935 	  502 	u   	d    	62990 	   91
D 	2022-02-07 10:38:39	 393 	c1935 	  502 	u   	d    	62990 	   91
D 	2022-02-07 10:38:39	 443 	c1935 	  502 	u   	d    	62990 	   91
D 	2022-02-07 10:38:39	 494 	c1935 	  502 	d   	u    	-61310 	 -117
D 	2022-02-07 10:38:39	 744 	c1935 	  503 	u   	d    	58340 	   83
D 	2022-02-07 10:38:39	 793 	c1935 	  503 	u   	d    	58340 	   83
D 	2022-02-07 10:38:39	 843 	c1935 	  503 	u   	d    	58340 	   83
D 	2022-02-07 10:38:39	 893 	c1935 	  503 	u   	d    	58340 	   83
D 	2022-02-07 10:38:39	 944 	c1935 	  503 	d   	u    	 8293 	    0
D 	2022-02-07 10:38:40	 370 	c1935 	  504 	u   	d    	77667 	  115
D 	2022-02-07 10:38:40	 419 	c1935 	  504 	u   	d    	77667 	  115
D 	2022-02-07 10:38:40	 469 	c1935 	  504 	u   	d    	77667 	  115
D 	2022-02-07 10:38:40	 519 	c1935 	  504 	u   	d    	77667 	  115
D 	2022-02-07 10:38:40	 970 	c1935 	  504 	d   	u    	-64502 	 -122
D 	2022-02-07 10:38:41	 293 	c1935 	  505 	u   	d    	148759 	  235
D 	2022-02-07 10:38:41	 341 	c1935 	  505 	u   	d    	148759 	  235
D 	2022-02-07 10:38:41	 391 	c1935 	  505 	u   	d    	148759 	  235
D 	2022-02-07 10:38:41	 441 	c1935 	  505 	u   	d    	148759 	  235
D 	2022-02-07 10:38:41	 693 	c1935 	  505 	d   	u    	-28283 	  -61
D 	2022-02-07 10:38:42	 241 	c1935 	  506 	u   	d    	180920 	  289
D 	2022-02-07 10:38:42	 289 	c1935 	  506 	u   	d    	180920 	  289
D 	2022-02-07 10:38:42	 339 	c1935 	  506 	u   	d    	180920 	  289
D 	2022-02-07 10:38:42	 389 	c1935 	  506 	u   	d    	180920 	  289
D 	2022-02-07 10:38:42	 441 	c1935 	  506 	d   	u    	 6313 	   -3
D 	2022-02-07 10:38:42	 581 	c1935 	  507 	u   	d    	87933 	  133
D 	2022-02-07 10:38:42	 629 	c1935 	  507 	u   	d    	87933 	  133
D 	2022-02-07 10:38:42	 679 	c1935 	  507 	u   	d    	87933 	  133
D 	2022-02-07 10:38:42	 729 	c1935 	  507 	u   	d    	87933 	  133
D 	2022-02-07 10:38:42	 781 	c1935 	  507 	d   	u    	-118535 	 -213
D 	2022-02-07 10:38:43	 134 	c1935 	  508 	u   	d    	92085 	  140
D 	2022-02-07 10:38:43	 183 	c1935 	  508 	u   	d    	92085 	  140
D 	2022-02-07 10:38:43	 233 	c1935 	  508 	u   	d    	92085 	  140
D 	2022-02-07 10:38:43	 283 	c1935 	  508 	u   	d    	92085 	  140
D 	2022-02-07 10:38:43	 596 	c1935 	  508 	d   	u    	 4285 	   -7
D 	2022-02-07 10:38:43	 835 	c1935 	  509 	u   	d    	67610 	   99
D 	2022-02-07 10:38:43	 884 	c1935 	  509 	u   	d    	67610 	   99
D 	2022-02-07 10:38:43	 934 	c1935 	  509 	u   	d    	67610 	   99
D 	2022-02-07 10:38:43	 984 	c1935 	  509 	u   	d    	67610 	   99
D 	2022-02-07 10:38:44	 154 	c1935 	  509 	d   	u    	-17749 	  -44
D 	2022-02-07 10:38:44	 724 	c1935 	  510 	u   	d    	181993 	  291
D 	2022-02-07 10:38:44	 773 	c1935 	  510 	u   	d    	181993 	  291
D 	2022-02-07 10:38:44	 823 	c1935 	  510 	u   	d    	181993 	  291
D 	2022-02-07 10:38:44	 873 	c1935 	  510 	u   	d    	181993 	  291
D 	2022-02-07 10:38:44	 937 	c1935 	  510 	d   	u    	-17704 	  -44
D 	2022-02-07 10:38:45	 170 	c1935 	  511 	u   	d    	206559 	  332
D 	2022-02-07 10:38:45	 182 	c1935 	  511 	u   	d    	206559 	  332
D 	2022-02-07 10:38:45	 194 	c1935 	  511 	u   	d    	206559 	  332
D 	2022-02-07 10:38:45	 244 	c1935 	  511 	u   	d    	206559 	  332
D 	2022-02-07 10:38:45	 571 	c1935 	  511 	d   	u    	-48305 	  -95
D 	2022-02-07 10:38:45	 763 	c1935 	  512 	u   	d    	146653 	  231
D 	2022-02-07 10:38:45	 811 	c1935 	  512 	u   	d    	146653 	  231
D 	2022-02-07 10:38:45	 861 	c1935 	  512 	u   	d    	146653 	  231
D 	2022-02-07 10:38:45	 911 	c1935 	  512 	u   	d    	146653 	  231
D 	2022-02-07 10:38:46	  81 	c1935 	  512 	d   	u    	-12220 	  -34
D 	2022-02-07 10:38:46	 464 	c1935 	  513 	u   	d    	56964 	   81
D 	2022-02-07 10:38:46	 512 	c1935 	  513 	u   	d    	56964 	   81
D 	2022-02-07 10:38:46	 562 	c1935 	  513 	u   	d    	56964 	   81
D 	2022-02-07 10:38:46	 612 	c1935 	  513 	u   	d    	56964 	   81
D 	2022-02-07 10:38:46	 744 	c1935 	  513 	d   	u    	-11128 	  -33
T 	2022-02-07 10:38:47	  13 	c1935 	  513 
S
D 	2022-02-07 10:38:47	  29 	c1935 	  514 	u   	d    	120499 	  187
D 	2022-02-07 10:38:47	  78 	c1935 	  514 	u   	d    	120499 	  187
D 	2022-02-07 10:38:47	 128 	c1935 	  514 	u   	d    	120499 	  187
D 	2022-02-07 10:38:47	 178 	c1935 	  514 	u   	d    	120499 	  187
D 	2022-02-07 10:38:47	 328 	c1935 	  514 	d   	u    	-55664 	 -107
D 	2022-02-07 10:38:47	 704 	c1935 	  515 	u   	d    	134662 	  211
D 	2022-02-07 10:38:47	 753 	c1935 	  515 	u   	d    	134662 	  211
D 	2022-02-07 10:38:47	 803 	c1935 	  515 	u   	d    	134662 	  211
D 	2022-02-07 10:38:47	 853 	c1935 	  515 	u   	d    	134662 	  211
D 	2022-02-07 10:38:48	  21 	c1935 	  515 	d   	u    	-93011 	 -170
D 	2022-02-07 10:38:48	 136 	c1935 	  516 	u   	d    	116447 	  181
D 	2022-02-07 10:38:48	 184 	c1935 	  516 	u   	d    	116447 	  181
D 	2022-02-07 10:38:48	 234 	c1935 	  516 	u   	d    	116447 	  181
D 	2022-02-07 10:38:48	 284 	c1935 	  516 	u   	d    	116447 	  181
D 	2022-02-07 10:38:49	 444 	c1935 	  516 	d   	u    	-24854 	  -56
D 	2022-02-07 10:38:49	 594 	c1935 	  517 	u   	d    	82602 	  124
D 	2022-02-07 10:38:49	 643 	c1935 	  517 	u   	d    	82602 	  124
D 	2022-02-07 10:38:49	 693 	c1935 	  517 	u   	d    	82602 	  124
D 	2022-02-07 10:38:49	 743 	c1935 	  517 	u   	d    	82602 	  124
D 	2022-02-07 10:38:49	 794 	c1935 	  517 	d   	u    	 6793 	   -2
D 	2022-02-07 10:38:53	 284 	c1935 	  518 	u   	d    	63581 	   92
D 	2022-02-07 10:38:53	 333 	c1935 	  518 	u   	d    	63581 	   92
D 	2022-02-07 10:38:53	 383 	c1935 	  518 	u   	d    	63581 	   92
D 	2022-02-07 10:38:53	 433 	c1935 	  518 	u   	d    	63581 	   92
D 	2022-02-07 10:38:53	 484 	c1935 	  518 	d   	u    	 5922 	   -4
D 	2022-02-07 10:46:37	  96 	c1935 	  519 	u   	d    	473969 	  772
D 	2022-02-07 10:46:37	 145 	c1935 	  519 	u   	d    	473969 	  772
D 	2022-02-07 10:46:37	 157 	c1935 	  519 	u   	d    	473969 	  772
D 	2022-02-07 10:46:37	 168 	c1935 	  519 	u   	d    	473969 	  772
D 	2022-02-07 10:46:37	 294 	c1935 	  519 	d   	u    	-475561 	 -777
D 	2022-02-07 10:46:41	 995 	c1935 	  520 	u   	d    	193628 	  314
D 	2022-02-07 10:46:42	  19 	c1935 	  520 	u   	d    	193628 	  314
D 	2022-02-07 10:46:42	  69 	c1935 	  520 	u   	d    	193628 	  314
D 	2022-02-07 10:46:42	 119 	c1935 	  520 	u   	d    	193628 	  314
D 	2022-02-07 10:46:42	 571 	c1935 	  520 	d   	u    	-24146 	  -40
D 	2022-02-07 10:46:48	 720 	c1935 	  521 	u   	d    	58573 	   94
D 	2022-02-07 10:46:48	 768 	c1935 	  521 	u   	d    	58573 	   94
D 	2022-02-07 10:46:48	 818 	c1935 	  521 	u   	d    	58573 	   94
D 	2022-02-07 10:46:48	 868 	c1935 	  521 	u   	d    	58573 	   94
D 	2022-02-07 10:46:48	 920 	c1935 	  521 	d   	u    	-67222 	 -111
D 	2022-02-07 10:48:15	 294 	c1935 	  522 	u   	d    	106757 	  172
D 	2022-02-07 10:48:15	 342 	c1935 	  522 	u   	d    	106757 	  172
D 	2022-02-07 10:48:15	 392 	c1935 	  522 	u   	d    	106757 	  172
D 	2022-02-07 10:48:15	 442 	c1935 	  522 	u   	d    	106757 	  172
D 	2022-02-07 10:48:15	 494 	c1935 	  522 	d   	u    	-257309 	 -421
D 	2022-02-07 10:48:21	 491 	c1935 	  523 	u   	d    	552992 	  901
D 	2022-02-07 10:48:21	 540 	c1935 	  523 	u   	d    	552992 	  901
D 	2022-02-07 10:48:21	 590 	c1935 	  523 	u   	d    	552992 	  901
D 	2022-02-07 10:48:21	 640 	c1935 	  523 	u   	d    	552992 	  901
D 	2022-02-07 10:48:22	 417 	c1935 	  523 	d   	u    	 6517 	    9
D 	2022-02-07 10:48:23	 443 	c1935 	  524 	u   	d    	175387 	  284
D 	2022-02-07 10:48:23	 492 	c1935 	  524 	u   	d    	175387 	  284
D 	2022-02-07 10:48:23	 542 	c1935 	  524 	u   	d    	175387 	  284
D 	2022-02-07 10:48:23	 592 	c1935 	  524 	u   	d    	175387 	  284
D 	2022-02-07 10:48:23	 793 	c1935 	  524 	d   	u    	-9333 	  -16
D 	2022-02-07 10:48:24	1019 	c1935 	  525 	u   	d    	67038 	  107
D 	2022-02-07 10:48:25	  44 	c1935 	  525 	u   	d    	67038 	  107
D 	2022-02-07 10:48:25	  94 	c1935 	  525 	u   	d    	67038 	  107
D 	2022-02-07 10:48:25	 144 	c1935 	  525 	u   	d    	67038 	  107
D 	2022-02-07 10:48:25	 195 	c1935 	  525 	d   	u    	 6084 	    8
D 	2022-02-07 10:48:25	 445 	c1935 	  526 	u   	d    	88169 	  142
D 	2022-02-07 10:48:25	 494 	c1935 	  526 	u   	d    	88169 	  142
D 	2022-02-07 10:48:25	 544 	c1935 	  526 	u   	d    	88169 	  142
D 	2022-02-07 10:48:25	 594 	c1935 	  526 	u   	d    	88169 	  142
D 	2022-02-07 10:48:25	 645 	c1935 	  526 	d   	u    	 8660 	   12
D 	2022-02-07 10:48:29	 544 	c1935 	  527 	u   	d    	78302 	  126
D 	2022-02-07 10:48:29	 593 	c1935 	  527 	u   	d    	78302 	  126
D 	2022-02-07 10:48:29	 643 	c1935 	  527 	u   	d    	78302 	  126
D 	2022-02-07 10:48:29	 693 	c1935 	  527 	u   	d    	78302 	  126
D 	2022-02-07 10:48:29	 794 	c1935 	  527 	d   	u    	 8966 	   13
D 	2022-02-07 10:48:31	 541 	c1935 	  528 	u   	d    	73687 	  118
D 	2022-02-07 10:48:31	 590 	c1935 	  528 	u   	d    	73687 	  118
D 	2022-02-07 10:48:31	 640 	c1935 	  528 	u   	d    	73687 	  118
D 	2022-02-07 10:48:31	 690 	c1935 	  528 	u   	d    	73687 	  118
D 	2022-02-07 10:48:31	 741 	c1935 	  528 	d   	u    	10936 	   16
T 	2022-02-07 10:48:34	 881 	c1935 	  528 
S
D 	2022-02-07 10:48:35	 310 	c1935 	  529 	u   	d    	51903 	   83
D 	2022-02-07 10:48:35	 359 	c1935 	  529 	u   	d    	51903 	   83
D 	2022-02-07 10:48:35	 409 	c1935 	  529 	u   	d    	51903 	   83
D 	2022-02-07 10:48:35	 459 	c1935 	  529 	u   	d    	51903 	   83
