F 	Date            	Hmsec 	ID   	Event 
13 	0x5c6a	58 	58 	58 
14 	0x5e90	7 	7 	7 
15 	0x7506	1 	1 	1 
16 	0x7600	1 	1 	1 
17 	0x7218	1 	1 	1 
18 	0x0000	0 	0 	0 
19 	0x47b6	21 	21 	21 
20 	0x0000	0 	0 	0 
21 	0x0000	0 	0 	0 
22 	0x0000	0 	0 	0 
23 	0x0000	0 	0 	0 
24 	0x5d00	6 	6 	6 
25 	0x0000	0 	0 	0 
26 	0x54cc	21 	21 	21 
27 	0x0000	0 	0 	0 
T 	2022-02-06 16:10:00	 589 	c1931 	15605 
S

List 	First 	Count  	ArrayCount 	TraverseCount 
0 	0x6660	73 	73 	73 
1 	0x0000	0 	0 	0 
2 	0x45c2	1 	1 	1 
3 	0x45f4	1 	1 	1 
4 	0x0000	0 	0 	0 
5 	0x0000	0 	0 	0 
6 	0x0000	0 	0 	0 
7 	0x4c66	18 	18 	18 
8 	0x0000	0 	0 	0 
9 	0x4a72	7 	7 	7 
10 	0x0000	0 	0 	0 
11 	0x0000	0 	0 	0 
12 	0x6d9a	80 	80 	80 
13 	0x694e	9 	9 	9 
14 	0x4e5a	18 	18 	18 
15 	0x7506	1 	1 	1 
16 	0x7600	1 	1 	1 
17 	0x7218	1 	1 	1 
18 	0x0000	0 	0 	0 
19 	0x47b6	22 	22 	22 
20 	0x0000	0 	0 	0 
21 	0x0000	0 	0 	0 
22 	0x0000	0 	0 	0 
23 	0x0000	0 	0 	0 
24 	0x4a40	6 	6 	6 
25 	0x0000	0 	0 	0 
26 	0x54cc	22 	22 	22 
27 	0x0000	0 	0 	0 
T 	2022-02-06 16:17:10	 540 	c1931 	15621 
S

List 	First 	Count  	ArrayCount 	TraverseCount 
0 	0x59ae	70 	70 	70 
1 	0x0000	0 	0 	0 
2 	0x45c2	1 	1 	1 
3 	0x45f4	1 	1 	1 
4 	0x0000	0 	0 	0 
5 	0x0000	0 	0 	0 
6 	0x0000	0 	0 	0 
7 	0x6e62	20 	20 	20 
8 	0x0000	0 	0 	0 
9 	0x5274	1 	1 	1 
10 	0x0000	0 	0 	0 
11 	0x0000	0 	0 	0 
12 	0x66c4	94 	94 	94 
13 	0x0000	0 	0 	0 
14 	0x52a6	18 	18 	18 
15 	0x7506	1 	1 	1 
16 	0x7600	1 	1 	1 
17 	0x7218	1 	1 	1 
18 	0x0000	0 	0 	0 
19 	0x47b6	22 	22 	22 
20 	0x6e30	1 	1 	1 
21 	0x0000	0 	0 	0 
22 	0x0000	0 	0 	0 
23 	0x0000	0 	0 	0 
24 	0x5ba2	6 	6 	6 
25 	0x0000	0 	0 	0 
26 	0x54cc	22 	22 	22 
27 	0x6f5c	1 	1 	1 
T 	2022-02-06 16:17:35	 225 	c1931 	15642 
S

List 	First 	Count  	ArrayCount 	TraverseCount 
0 	0x6020	80 	80 	80 
1 	0x0000	0 	0 	0 
2 	0x45c2	1 	1 	1 
3 	0x45f4	1 	1 	1 
4 	0x0000	0 	0 	0 
5 	0x0000	0 	0 	0 
6 	0x0000	0 	0 	0 
7 	0x4c02	21 	21 	21 
8 	0x0000	0 	0 	0 
9 	0x6a7a	1 	1 	1 
10 	0x0000	0 	0 	0 
11 	0x0000	0 	0 	0 
12 	0x4946	84 	84 	84 
13 	0x44c8	2 	2 	2 
14 	0x6d04	16 	16 	16 
15 	0x7506	1 	1 	1 
16 	0x7600	1 	1 	1 
17 	0x7218	1 	1 	1 
18 	0x0000	0 	0 	0 
19 	0x47b6	22 	22 	22 
20 	0x4b08	1 	1 	1 
21 	0x0000	0 	0 	0 
22 	0x0000	0 	0 	0 
23 	0x0000	0 	0 	0 
24 	0x4e5a	5 	5 	5 
25 	0x0000	0 	0 	0 
26 	0x54cc	22 	22 	22 
27 	0x48e2	1 	1 	1 
T 	2022-02-06 16:19:12	 594 	c1931 	15665 
S

List 	First 	Count  	ArrayCount 	TraverseCount 
0 	0x5d00	195 	195 	195 
1 	0x0000	0 	0 	0 
2 	0x45c2	1 	1 	1 
3 	0x45f4	1 	1 	1 
4 	0x0000	0 	0 	0 
5 	0x0000	0 	0 	0 
6 	0x0000	0 	0 	0 
7 	0x5ec2	1 	1 	1 
8 	0x0000	0 	0 	0 
9 	0x4ad6	3 	3 	3 
10 	0x0000	0 	0 	0 
11 	0x0000	0 	0 	0 
12 	0x6f8e	1 	1 	1 
13 	0x5b0c	5 	5 	5 
14 	0x4d60	1 	1 	1 
15 	0x7506	1 	1 	1 
16 	0x7600	1 	1 	1 
17 	0x7218	1 	1 	1 
18 	0x0000	0 	0 	0 
19 	0x47b6	22 	22 	22 
20 	0x0000	0 	0 	0 
21 	0x0000	0 	0 	0 
22 	0x0000	0 	0 	0 
23 	0x0000	0 	0 	0 
24 	0x6020	5 	5 	5 
25 	0x0000	0 	0 	0 
26 	0x54cc	22 	22 	22 
27 	0x0000	0 	0 	0 
T 	2022-02-06 16:21:44	 593 	c1931 	15665 
S
