btoRing,TagID_Hex,RFID,SPEC,dateFirstCaptured,ageFirstCaptured,SEX
ABL3884,01103F637F,103F637F,BT,02/02/2020,5,
ABL3885,01103FDEDC,103FDEDC,GT,02/02/2020,5,F
AJC7819,01103F408D,103F408D,BT,02/02/2020,5,
ABL3886,011016B15B,1016B15B,BT,02/02/2020,5,
ABL3887,01103F48A6,103F48A6,BT,02/02/2020,5,
ABL3889,01103FBB2E,103FBB2E,BT,02/02/2020,5,
ABL3888,01103F4913,103F4913,BT,02/02/2020,5,
ABL3891,01103F8C32,103F8C32,GT,02/02/2020,5,F
ABL3892,01103F795B,103F795B,BT,02/02/2020,5,
ABL3893,01103F5A31,103F5A31,BT,02/02/2020,5,
ABL3894,01103FDA5F,103FDA5F,GT,02/02/2020,5,F
ABL3895,01103FE16A,103FE16A,GT,02/02/2020,5,F
ABL3896,011016D124,1016D124,BT,02/02/2020,5,
ABL3897,01103FDA0D,103FDA0D,BT,02/02/2020,5,
ABL3898,01103F7A40,103F7A40,BT,02/02/2020,5,
ABL3899,01103FE1B4,103FE1B4,GT,02/02/2020,5,M
