"chNtimeDate25"	"timeDate"	"RFID"
"AXX14373612210120"	"373612210120"	"1016F765"
"AXX06413612210120"	"413612210120"	"1016FE22"
"AXX12413612210120"	"413612210120"	"1016FE22"
"AXX01423612210120"	"423612210120"	"1016FE22"
"AXX06423612210120"	"423612210120"	"1016FE22"
"AXX11423612210120"	"423612210120"	"1016FE22"
"AXX01433612210120"	"433612210120"	"1016FE22"
"AXX06433612210120"	"433612210120"	"1016FE22"
"AXX09453612210120"	"453612210120"	"1016CB98"
"AXX14453612210120"	"453612210120"	"1016CB98"
"AXX08463612210120"	"463612210120"	"1016C970"
"AXX13463612210120"	"463612210120"	"1016C970"
"AXX03473612210120"	"473612210120"	"1016C970"
"AXX08473612210120"	"473612210120"	"1016C970"
"AXX13473612210120"	"473612210120"	"1016C970"
"AXX07483612210120"	"483612210120"	"10170236"
"AXX13483612210120"	"483612210120"	"10170236"
"AXX02493612210120"	"493612210120"	"10170236"
"AXX07493612210120"	"493612210120"	"10170236"
"AXX13493612210120"	"493612210120"	"10170236"
"AXX09503612210120"	"503612210120"	"1016CB98"
"AXX12523612210120"	"523612210120"	"1016C2DE"
"AXX01533612210120"	"533612210120"	"1016C2DE"
"AXX06533612210120"	"533612210120"	"1016C2DE"
"AXX11533612210120"	"533612210120"	"1016C2DE"
"AXX01543612210120"	"543612210120"	"1016C2DE"
"AXX14033712210120"	"033712210120"	"101738AB"
"AXX04043712210120"	"043712210120"	"101738AB"
"AXX09043712210120"	"043712210120"	"101738AB"
"AXX14043712210120"	"043712210120"	"101738AB"
"AXX03053712210120"	"053712210120"	"101738AB"
"AXX09053712210120"	"053712210120"	"101738AB"
"AXX14053712210120"	"053712210120"	"101738AB"
"AXX03063712210120"	"063712210120"	"101738AB"
"AXX09063712210120"	"063712210120"	"101738AB"
"AXX14063712210120"	"063712210120"	"101738AB"
"AXX03073712210120"	"073712210120"	"101738AB"
"AXX09073712210120"	"073712210120"	"101738AB"
"AXX14073712210120"	"073712210120"	"101738AB"
"AXX03083712210120"	"083712210120"	"101738AB"
"AXX08083712210120"	"083712210120"	"101738AB"
"AXX14083712210120"	"083712210120"	"101738AB"
"AXX03093712210120"	"093712210120"	"101738AB"
"AXX08093712210120"	"093712210120"	"101738AB"
"AXX14093712210120"	"093712210120"	"101738AB"
"AXX03103712210120"	"103712210120"	"101738AB"
"AXX08103712210120"	"103712210120"	"101738AB"
"AXX15113712210120"	"113712210120"	"1016FE22"
"AXX04123712210120"	"123712210120"	"1016FE22"
"AXX09123712210120"	"123712210120"	"1016FE22"
"AXX15123712210120"	"123712210120"	"1016FE22"
"AXX04133712210120"	"133712210120"	"1016FE22"
"AXX09133712210120"	"133712210120"	"1016FE22"
"AXX14133712210120"	"133712210120"	"1016FE22"
"AXX04143712210120"	"143712210120"	"1016FE22"
"AXX09143712210120"	"143712210120"	"1016FE22"
"AXX14143712210120"	"143712210120"	"1016FE22"
"AXX04153712210120"	"153712210120"	"1016FE22"
"AXX09153712210120"	"153712210120"	"1016FE22"
"AXX05203712210120"	"203712210120"	"1016CB98"
"AXX10203712210120"	"203712210120"	"1016CB98"
"AXX15203712210120"	"203712210120"	"1016CB98"
"AXX05213712210120"	"213712210120"	"1016CB98"
"AXX06223712210120"	"223712210120"	"10170236"
"AXX11223712210120"	"223712210120"	"10170236"
"AXX03423712210120"	"423712210120"	"10170236"
"AXX09423712210120"	"423712210120"	"10170236"
"AXX14423712210120"	"423712210120"	"10170236"
"AXX03433712210120"	"433712210120"	"10170236"
"AXX06453712210120"	"453712210120"	"103F6598"
"AXX11453712210120"	"453712210120"	"103F6598"
"AXX00463712210120"	"463712210120"	"103F6598"
"AXX02503712210120"	"503712210120"	"101738AB"
"AXX08503712210120"	"503712210120"	"101738AB"
"AXX13503712210120"	"503712210120"	"101738AB"
"AXX02513712210120"	"513712210120"	"101738AB"
"AXX08513712210120"	"513712210120"	"101738AB"
"AXX13513712210120"	"513712210120"	"101738AB"
"AXX02523712210120"	"523712210120"	"101738AB"
"AXX07523712210120"	"523712210120"	"101738AB"
"AXX09583712210120"	"583712210120"	"10170236"
"AXX15583712210120"	"583712210120"	"10170236"
"AXX04593712210120"	"593712210120"	"10170236"
"AXX00023812210120"	"023812210120"	"1016CB98"
"AXX05023812210120"	"023812210120"	"1016CB98"
"AXX11023812210120"	"023812210120"	"1016CB98"
"AXX12033812210120"	"033812210120"	"1016C970"
"AXX01043812210120"	"043812210120"	"1016C970"
"AXX11103812210120"	"103812210120"	"1016F765"
"AXX01183812210120"	"183812210120"	"1016C2DE"
"AXX06183812210120"	"183812210120"	"1016C2DE"
"AXX11183812210120"	"183812210120"	"1016C2DE"
"AXX01193812210120"	"193812210120"	"1016C2DE"
"AXX01283812210120"	"283812210120"	"101738AB"
"AXX06283812210120"	"283812210120"	"101738AB"
"AXX12283812210120"	"283812210120"	"101738AB"
"AXX01293812210120"	"293812210120"	"101738AB"
"AXX06293812210120"	"293812210120"	"101738AB"
"AXX12293812210120"	"293812210120"	"101738AB"
"AXX01303812210120"	"303812210120"	"101738AB"
"AXX06303812210120"	"303812210120"	"101738AB"
"AXX12303812210120"	"303812210120"	"101738AB"
"AXX01313812210120"	"313812210120"	"101738AB"
"AXX06313812210120"	"313812210120"	"101738AB"
"AXX12313812210120"	"313812210120"	"101738AB"
"AXX01323812210120"	"323812210120"	"101738AB"
"AXX03353812210120"	"353812210120"	"1016FE22"
"AXX08353812210120"	"353812210120"	"1016FE22"
"AXX13353812210120"	"353812210120"	"1016FE22"
"AXX03363812210120"	"363812210120"	"1016FE22"
"AXX08363812210120"	"363812210120"	"1016FE22"
"AXX13363812210120"	"363812210120"	"1016FE22"
"AXX03373812210120"	"373812210120"	"1016FE22"
"AXX11383812210120"	"383812210120"	"103F6598"
"AXX01393812210120"	"393812210120"	"103F6598"
"AXX06393812210120"	"393812210120"	"103F6598"
"AXX05403812210120"	"403812210120"	"10170236"
"AXX10403812210120"	"403812210120"	"10170236"
"AXX13593812210120"	"593812210120"	"1016CB98"
"AXX14083912210120"	"083912210120"	"101738AB"
"AXX03093912210120"	"093912210120"	"101738AB"
"AXX08093912210120"	"093912210120"	"101738AB"
"AXX14093912210120"	"093912210120"	"101738AB"
"AXX03103912210120"	"103912210120"	"101738AB"
"AXX08103912210120"	"103912210120"	"101738AB"
"AXX14103912210120"	"103912210120"	"101738AB"
"AXX03113912210120"	"113912210120"	"101738AB"
"AXX08113912210120"	"113912210120"	"101738AB"
"AXX15153912210120"	"153912210120"	"103F6598"
"AXX05163912210120"	"163912210120"	"103F6598"
"AXX10163912210120"	"163912210120"	"103F6598"
"AXX15163912210120"	"163912210120"	"103F6598"
"AXX14233912210120"	"233912210120"	"103F7F5C"
"AXX03243912210120"	"243912210120"	"103F7F5C"
"AXX08243912210120"	"243912210120"	"103F7F5C"
"AXX14243912210120"	"243912210120"	"103F7F5C"
"AXX03253912210120"	"253912210120"	"103F7F5C"
"AXX08253912210120"	"253912210120"	"103F7F5C"
"AXX14253912210120"	"253912210120"	"103F7F5C"
"AXX03263912210120"	"263912210120"	"103F7F5C"
"AXX08263912210120"	"263912210120"	"103F7F5C"
"AXX10343912210120"	"343912210120"	"103F6751"
"AXX15343912210120"	"343912210120"	"103F6751"
"AXX04353912210120"	"353912210120"	"103F6751"
"AXX09353912210120"	"353912210120"	"103F6751"
"AXX14353912210120"	"353912210120"	"103F6751"
"AXX03363912210120"	"363912210120"	"103F6751"
"AXX09363912210120"	"363912210120"	"103F6751"
"AXX05503912210120"	"503912210120"	"1016DEBD"
"AXX10503912210120"	"503912210120"	"1016DEBD"
"AXX15503912210120"	"503912210120"	"1016DEBD"
"AXX05513912210120"	"513912210120"	"1016DEBD"
"AXX10513912210120"	"513912210120"	"1016DEBD"
"AXX15513912210120"	"513912210120"	"1016DEBD"
"AXX04523912210120"	"523912210120"	"1016DEBD"
"AXX13533912210120"	"533912210120"	"1016CB98"
"AXX02543912210120"	"543912210120"	"1016CB98"
"AXX07543912210120"	"543912210120"	"1016CB98"
"AXX12004012210120"	"004012210120"	"101738AB"
"AXX01014012210120"	"014012210120"	"101738AB"
"AXX06014012210120"	"014012210120"	"101738AB"
"AXX12014012210120"	"014012210120"	"101738AB"
"AXX01024012210120"	"024012210120"	"101738AB"
"AXX06024012210120"	"024012210120"	"101738AB"
"AXX12024012210120"	"024012210120"	"101738AB"
"AXX01034012210120"	"034012210120"	"101738AB"
"AXX06034012210120"	"034012210120"	"101738AB"
